콘텐츠_ID,content,contents
CNTS_000000000021452,,"['5만년 기후변화 정보를 보관한 생태계 타임캡슐\n\n하논마르는 제주시 서귀포 호근동 일대에 360여 개의 한라산 오름 중의 하나로\n서귀포시 서홍동과 호근동 일대 삼매봉 북쪽지점에 위치한다.\n\n동서방향으로 약 1.8km, 남북방향으로 약 1.3km의 너비를 갖는 타원형 화산체로\n분화구의 형태는 원형이며 해발 143.4m이며 높이 88m이다.', ""한반도 유일의 마르형 분화구로서 규모 면에서도 단연 한반도 최대 규모의 위용을 자랑한다.\n하논은 마르형 응회환의 화구 바닥을 가리키는데, 평탄하고 용천수가 나와 현재 논으로 이용되고 있다.\n마르란 화구의 규모에 비해 화구륜, 다시 말해 분화구 외륜산의 높이가 낮은 화산을 말하며, 수성화산에 의한 폭발성 분화로 만들어졌다.\n\n하논의 마르 퇴적층에는 환경과 기후에 따라 그 특성을 달리하는 다양한 퇴적물이\n지속적으로 유입·집적되어 '기후 및 환경 기록보존소'로서의 역할을 한다."", '5만년의 기후변화 정보를 보관한 생태계의 타임캡슐로 불릴 정도로 국내외 학자들의 뜨거운 관심을 받는\n학술가치가 높아 복원을 향한 목소리가 높아지고 있다.\n\n하논마르와 가까운 곳에는 걸매생태공원이라는 또 다른 생태문화공간이 있어\n제주의 자연을 느끼며 너른 한라산의 풍경도 함께 즐길 수 있다.']"
CNTS_000000000000982,,"['오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.\n또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.\n이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.\n\n\n바리미오름은 해발 763m이며 오름의 형상은 원형이다. 오름의 모양이 바리를 닮았다고 하여 지어진 이름이다. 바리는 제주도에서 여성들의 밥그릇으로 사용된 그릇이다. 정상부의 분화구(굼부리)는 둘레가 130m이고 깊이는 78m이며 전형적인 분화구의 모습을 잘 간직하고 있는 곳이다. 오름의 서쪽으로는 완만한 경사지로 목장이 들어서 있다. 나머지 경사면에는 나무들이 무성하게 자라나고 있다.']"
CONT_000000000500171,,"['한국 최남단의 섬으로 면적 약 9만평, 최장길이 약 1.3km, 모슬포에서 남쪽으로 11km 해상에 위치한다. 운진항에서 배를 타고 30분 정도 소요되는데, 정기 여객선과 관광 유람선이 하루 수 차례 왕복 운항하고 있다. 마라도는 위에서 보면 고구마 형태를 띠고 있으며, 전체적으로 평평하나, 등대가 있는 동쪽으로는 해풍의 영향으로 기암절벽을 이룬다. 등대가 있는 가장 높은 곳이 약 해발 39m다. 서쪽 해안은 해식동굴이 발달되어 있으며 섬 중앙에서 서쪽 기슭에 마을이 자리잡고 있다. 주민들은 약 130여명(2015년 기준)으로, 주로 어업에 종사하나, 관광객이 늘어나면 민박을 겸하는 주민들이 많다. ', '마라도에는 원래 사람이 살지 않았으나, 영세 농어민 4,5세대가 당시 제주 목사로부터 개간 허가를 얻어 화전을 시작하면서부터 사람이 이주했다고 한다. 《탐라순력도》(1702)의 麻羅島(마라도:칡넝쿨이 우거진 섬)라는 표현에서도 알 수 있듯이 마라도는 본래 원시림이 울창한 숲이었는데, 화전민 개간으로 숲이 모두 불태워져 지금은 섬 전체가 낮은 풀로 덮혀있다. 푸르른 초원 군데군데 작은 건물이 서있으며, 가을에는 억새가 만발하는 장관을 볼 수 있다.\n\n마라도의 가장 높은 지대에 자리한 마라도등대는 전 세계 해도에 꼭 기재되는 중요한 등대로, 이 지역을 항해하는 국제 선박 및 어선들에게 안내자의 역할을 한다. 등대 주변으로는 전세계 유명 등대를 모형으로 만들어 놓은 볼거리가 있다. ', '마라도는 섬 전체가 가파르지 않아 남녀노소 부담없이 거닐 수 있다. 섬 한바퀴를 다 도는데는 1-2시간이면 충분하다.\n\n마라도에서는 무엇이건 모두 최남단이라는 수식어가 붙는데, 마라도성당과 기원정사 등 종교시설과 분교, 짜장면집까지 있다. 마라도의 남쪽 끝에는 최남단비가 있어 인증 사진을 찍는 사람들의 발길이 끊기지 않는다. ', ""마라도에 도착해 섬의 시계 반대 방향으로 한 바퀴 돌 때, 제일 먼저 만나는 것은 ‘할망당’ ‘처녀당’ ‘비바리당’ 등으로 불리는 마라도의 본향당(本鄕堂) 당이 있다. 당이래야 돌담을 둥그렇게 쌓아두고 그 안에 제단을 마련한 것이 전부지만, 이곳에는 마라도의 잠녀들의 안녕을 지키고 뱃길을 무사히 열어주는 본향신이 모셔져 있다. 마을 사람들은 지금도 당이 있는 바위에 올라서면 바람이 세게 분다 하여 이를 금기 또는 신성시하고 있다.\n\n'아기업개당'으로도 불리는 이 본향당에는 다음과 같은 전설이 전해 내려온다.\n\n옛날 마라도에 사람이 살고 있지 않을 적에 마라도에는 해산물이 풍부하여 모슬포 잠녀들이 배에 식량을 싣고 와서 며칠 씩 물질을 하였다. 어느 해인가 모슬포 잠녀들이 아기와 아기를 돌보는 ‘애기업개’를 데리고 배로 마라도에 바다 일을 하러 왔다. 며칠 간의 바다 일을 마치고 돌아가려니까 바람이 세게 불고 파도가 거세어 삼사일간 나갈 수가 없어 굶어 죽을 판이 되었다. 그 날 밤 상군 잠녀의 꿈에 누군가 나타나 이르기를 애기업개를 놔두고 떠나야 섬을 무사히 빠져나갈 수 있다는 것이었다. 꿈이 사실인지 아닌지 모르지만 모두 굶어 죽을 판이라 사람들이 의논하여 꿈에 들은 대로 하기로 하였다. 애기업개를 어떻게 떼어 놓을까 하다가 모두 배에 타고서 애기업개에게 아기 옷을 두고 왔다고 하여, 가서 가져오라고 하였다. 애기업개가 배에서 내리자 바람이 잦아들어 배는 순조롭게 돌아올 수 있었다. 같이 데려가 달라며 손을 흔들고 발버둥을 치는 애기업개를 두고 온 사람들은 내내 마음에 애기업개를 담고 살아야만 했다. 애기업개의 애원을 뒤로 하고 돌아온 사람들이 해가 바뀌어 다시 마라도에 바릇잡이를 가보니 애기업개는 돌 엉덕(언덕)에 뼈만 앙상하게 남아 있었다. 애기업개에 대한 미안한 마음이 컸던 사람들은 그녀의 넋을 위로하기 위하여 고사를 지냈다. 그로부터 마라도를 찾는 잠녀들은 그 자리에 ‘애기업개당’을 짓고 해마다 당제를 지내게 되었다. 애기업개인 자신만을 두고 가서 굶어 죽게 한 사람들에게 원한이 있으련만, 원혼을 위로하는 제를 지내고, 해마다 당제를 지내니 마을의 본향당으로 자리를 잡아 마라도의 생활을 관장하는 당신(堂神)이 된 것이다."", '                마라도 도보 지도 다운로드']"
CONT_000000000500567,,"['제주유리박물관은 한국의 유일한 유리 박물관으로 8,000여평의 넓은 공간에 전시된 유리작품을 감상할 수 있다. 유리 예술가들에 의해 만들어진 유리박물관은 제주의 자연과 잘 어울리는 유리작품으로 투명한 아름다움을 선사한다. 다양한 유리로 만들어진 작품을 보며, 정원을 돌아보는 동안 자연과 예술작품이 주는 힐링을 만끽할 수 있다. 유리블로잉 및 캔들만들기 등 체험 프로그램도 운영되고 있다.']"
CONT_000000000500237,,"['범섬은 2022년 1월부터 섬 주변 해역도 출입제한 지역으로 지정되어 낚시 및 해상 레저 이용 시에도 반드시 허가가 필요합니다. \n\n서귀포항에서 남서쪽으로 5㎞ 해상에 위치한 범섬은 멀리서 바라보면 큰 호랑이가 웅크리고 앉은 모습과 같아 붙여진 이름이다. 대문에 호도(虎島)라고 불리기도 한다. 범섬은 2개의 섬으로 이루어져 있고, 사람이 살지 않는 무인도이다. 이 섬에는 해식 쌍굴이 뚫려있는데 제주도를 만들었다는 설문대할망이 한라산을 베개 삼아 누울 때 뻗은 두발이 뚫어 놓았다는 재미있는 전설이 있다.\n\n수려하면서도 면면이 기괴한 이 섬의 자태는 신비함을 자아내기에 충분한 명소로 유람선으로 섬을 둘러 볼 수 있다. 섬 주변에는 기복이 심한 암초가 깔려 있어참돔, 돌돔, 감성돔, 벵어돔, 자바리 등이 많다. 6월부터 7월까지는 감성돔, 뱅어돔, 참돔이 겨울철에는 자바리, 참돔, 돌돔 등의 낚시가 가능하다. 다양한 물고기 덕분에 스노클링이나 스쿠버다이빙을 하러 배를 타고 오는 관광객들도 많이 있다. ']"
CONT_000000000500362,,['사랑하는 연인과의 멋진 드라이브를 상상한다면 꼭 들러봐야 할 곳이 바로 세화-성산간해안도로다. 15km가 넘는 도로를 따라가며 만나게 되는 아름다운 바다풍경과 크고 작은 관광지에서 잠시 머물며 지나노라면 어느 새 시간이 훌쩍 지난다. 해안도로에 접어들면 가장 먼저 눈에 들어오는 세화항과 해수욕장은 하얀 등대를 감싸 안은 방파제와 옥빛바다가 이어질 풍경을 기대하게 하며 우도 위로 솟는 일출의 장관과 풍력발전소 날개와 바다를 배경으로 지는 일몰의 장엄함을 만날 수 있다.']
CONT_000000000500330,,"[""현재 서귀포천문과학문화관은 새로운 일상을 위하여 사회적 거리두기 의무화 조치가 해제되었습니다. 이에, 사적모임 인원수 제한 등이 해제되었으나, 각 관광지마다 적용하고 있는 기준이 다를 수 있으니, 방문 전에는 전화 등을 통해 이용 방법을 미리 확인해주시기 바랍니다. 단 실내 취식 금지, 마스크 착용 의무 등의 방역 수칙은 여전히 유효하오니 주의 바랍니다.\n\n\n서귀포천문과학문화관은 밤하늘과 별을 보던 사람들의 수많은 이야기가 담긴 우주에 대해 한발짝 다가갈수 있는 도내 최초 천문우주관련 과학관이다. 본관은 무병장수를 상징하는 별인 `노인성(canopus)'을 관측하기에 최적의 장소로서 천문우주관련 전시물들과 밤하늘의 천체 및 태양을 관측할 수 있는 천체 망원경들을 보유하고 있으며 아울러 가상의 밤하늘 표현과 더불어 디지털 영상을 상영할 수 있는 천체 투영실을 갖추고 있다.""]"
CNTS_200000000008693,,"['지하 1층부터 지상 3층까지 넓은 규모를 자랑하는 제주 참숯가마 찜질방은 제주도 내 최대 규모의 참숯가마 찜질방이다.\n1층에는 전통 참숯가마 7개와 다양한 현대식 찜질방이 구비되어 있으며, 그 외에도 편안하게 휴식을 취할 수 있는 휴식존, 가마에서 직접 구운 달걀과 수제 식혜, 파인애플 식초를 맛볼 수 있는 카페가 마련되어 있다.\n2층에는 아이들이 놀 수 있는 놀이방과, 멋진 뷰를 보며 식사를 할 수 있는 식당, 흘린 땀을 씻어낼 수 있는 탈의실과 샤워실, 그리고 가족, 연인들이 편안하게 쉴 수 있는 개별 룸이 있어 편리하다.\n또한 3층에는 야외 테라스가 있어 카페에서 시원한 커피나 캔맥주를 구매하고 테라스로 올라가 휴식을 취하기에도 좋다. ']"
CNTS_000000000018384,,"['  세계적인 건축가 이타미준이 노아의 방주를 모티브로 설계한 교회로, 아름다운 건축물로 유명하다. 인공 수조를 조성해 건물이 물 위에 떠있는 듯한 느낌을 주며, 그 모습이 푸른 잔디밭, 파란 하늘과 잘 어울려 건축물과 자연의 조화로움을 뽐낸다. 사진 촬영 명소로 알려져 많은 사람들이 찾고 있지만, 종교적인 장소인 만큼 주의가 필요하다. ']"
CONT_000000000500373,,['※ 태풍 힌남노로 구간별 파손이 심하며 입구 통제로 관람불가 (복구일정 미정)\n\n소정방 폭포는 정방폭포에서 동쪽으로 300m 떨어진 해안에 위치하고 있다. 높이는 7m정도로 해안을 향해 떨어진다. 제주에는 백중날(음력 7월 15일) 차가운 물을 맞으면 일 년 동안 무사 건강하다는 풍속이 있어 백중날 물맞이 장소로도 사랑받는다. 아담한 물줄기가 친근한 느낌을 준다. 이 곳에서 보는 서귀포 앞 바다의 야경은 가히 일품이다.']
CNTS_000000000019464,,"['카트라이더가 되어 스피드를 느껴보자\n\n제주도 최초로 카트를 시작한 곳으로 알려져 있는 ‘제주카트클럽’은 자연경관이 빼어난 한림에 위치해 있어 애월, 협재 등 주변 관광지와 접근성이 좋다.\n정해진 코스 안에서 주행하기 때문에 면허가 없어도 체험이 가능하다. 차체가 낮아 안전하기 때문에 안전교육을 받는다면 남녀노소 누구나 스피드를 즐길 수 있다. ', '1인승, 2인승 카트가 구비되어 있어 성인 2명까지 동승이 가능하며 다른 곳과는 다르게 의자를 조절할 수 있어 \n키가 125cm 이상(8세 이상)이라면 운전이 가능하기 때문에 어린이들도 혼자 탈 수 있다.\n\n15분의 체험 시간 동안 약 20바퀴 정도 돌 수 있고 빠른 속도로 넓은 규모의 서킷을 달리며 스트레스를 풀 수 있다. \n더운 여름이나 햇빛이 강한 날에는 차체에 햇빛가리개가 장착되어 있어 그늘 아래에서 시원하게 카트를 즐길 수 있다.']"
CNTS_000000000018860,,['제주 본연의 아름다움을 살린 고품격 골프 코스를 친환경 방식으로 깐깐하게 관리하고 있다.\n해비치 컨트리클럽 제주는 벤트그라스와 겐터키 블루 그라스로 잔디를 조성해 겨울에도 눈이 쌓이지 않아 사계절 내내 푸른 잔디 위에서 플레이 할 수 있다는 게 강점이다. \n\n해비치 컨트리 클럽의 청정 자연 속에서 라운딩의 품격을 높여보자.']
CONT_000000000500310,,"['새 섬은 서귀포항 앞바다에 있는 섬으로 새연교와 연결되어 있다. 제주도에는 띠로 엮은 지붕을 많이 볼 수 있는데, 여기에 사용되는 띠풀을 ‘새 풀’이라고 한다. 새 섬은 이 ‘새 풀’이 많이 자라서 붙여진 이름이다. 2009년 서귀포항과 새섬을 잇는 새연교가 개통된 이후 도민과 관광객들이 쉽게 새섬을 방문할 수 있게 되었다.\n\n무인도인 새섬은 난대림 보호구역으로 지정된 새섬의 생태를 관찰할 수 있을 뿐만 아니라 1.2㎞의 산책로와 광장, 목재데크로(路), 자갈길ㆍ숲 속 산책로, 테마 포토존 등 다양한 편의시설이 꾸며져 있다. 특히, 새연교가 개통됨에 따라 새섬도시자연공원을 전면 개방되어 제주도 서귀포의 새로운 관광 명소로 떠오르고 있으며, 연주회 등 다양한 행사가 열린다. 새섬에서는 새연교와 연결된 서귀포항과 함께 범섬, 문섬, 섶섬이 푸른 바다 위로 보여 멋진 풍경을 자랑한다. 새연교를 건너오면 음악이 나오는 뮤직 벤치가 있고 길을 따라 바다를 향해 걷는 조용한 산책 길이 섬을 둘러싸고 있어 짧은 산책을 하기에 적합하다.']"
CNTS_000000000020155,,"['맬튼개는 하도리 굴동에 위치한 갯담으로 문주란섬 가까이에 있으며 자연 빌레를 이용한 이중 갯담으로 지금도 고기가 몰려들고 있는 살아있는 유적이다. 맬(멸치)이 많이 몰려들어 잘 뜨는 개라서 맬튼개라고 이름지었다. 갯담이란 움푹 팽니 해안가에 돌로 낮게 원형으로 담을 쌓아서 물고기가 빠져나가지 못하도록 차단해서 밀물과 썰물 때 물이 들고 나면서 갯담 안에 가둬지는 물고기를 잡을 수 있는 방식이다. 원담이라고 부르기도 하며, 제주에서만 볼 수 있는 독특한 원시어업 방식이다. ']"
CNTS_200000000010333,,"['“현무암 숲”치유와 용암층 (숨골) 지하공기 치유,  파파빌레”\n * 파파빌레는 <2021 제주 웰니스 관광지(자연/숲 치유)>로 선정된 관광지입니다.\n\n약초 농사를 짓던 하루방의 영감 (inspipre) 받아 그 믿음을 갖고 수년의 세월 동안 문화재 발굴 하둣이 수작업으로 돌과 흙을 파내고 청소하기를 수차례 반복한 끝에 발견한 “땅속에 신비의 보물”를 찿아낸 곳이다.\n\n‘파파빌레’의 뜻?\n‘파파’는 아버지, ‘빌레’는 제주어로 넓은(너럭) 바위를 말한다. 파파빌레에 들어서면 푸른 하늘, 바농오름과 어우러지며 가장 먼저 시선을 사로잡는 것은 거대한 현무암 “한반도 지도” 모양이다, 용암의 흐르며 만드러진 자연 현무암 지대는 이곳을 대표하는 풍경으로 자연의 신비로움을 통해 감동을 선사한다.', '한반도 지도를 지나 본격적으로 시작되는 “현무암 숲”은 탁월한 치유효과를 누릴 수 있는 공간으로, 개인이 문화재 발굴하듯 수작업을 통해 발견했다고는 믿기지 않을 정도로 방대한 규모를 자랑한다. 용암이 흘러간 흔적을 따라 거닐며 마주할 수 있는 100m가량 쭉 뻗은 길은 위용 넘치는 “흑룡(와룡)”은 현무암 숲의 하이라이트다. 이외에도 파파빌레에는 5천여 점의 인상석이 전시되어 있고, 카페와 밀면 식당이 마련되어 있어 편안한 관람이 가능하다.', '※ Wellness Point\n <파파빌레 체험 프로그램>', '◎ 현무암 숲속에서 만끽하는 치유\n\n파파빌레는 탁월한 치유 효과를 자랑하는 현무암“숲”과 화산 송이로 이루어진 현무암의 협곡 숲을 느끼고, 탐방할 수 있는 체험 프로그램을 운영 중이다. 방대한 규모의 “현무암 치유숲”에서 방출되는 많은 양의 자연 원적외선과 음이온은 스트레스 완화, 혈관 건강, 면역력 증강에 큰 도움을 준다. 또한, 현무암 숲은 향균 효과가 있어 아토피의 원인인 진드기 곰팡이균을 억제해주고, 체내 중금속을 흡착하고 분해하며 신진대사를 촉진하기 때문에 성인병 예방 효과를 누릴 수 있다.', '◎ 세계최초 “용암층(숨골) 지하공기” 치유 효과\n\n파파빌레는 별도로 마련된 용암층(숨골) 공기 체험장(특허10-2021-0071123 지하공기 정화층을 이용한 공기정화시스템)에서 명상과 요가를 즐기며 삼다수 물처럼 걸러진 땅속 용암층(숨골) 지하공기의 치유 효과를 체험할 수 있는 프로그램도 운영 중이다.\n서울대학교와 한국과학분석연구원, 제주대학교, (사)산림치유연구소의 공동 연구 결과에 의하면 파파빌레의 숨골 지하공기는 음이온 5,000ions/㎤(일반 대기중 500ions/㎤), 산소농도 21.18%(서울 평균 20%)의 건강한 공기로 검증되었으며, 임상체험검사 연구를 통해 스트레스, 혈관건강, 면역력 및 신경안정, 우울증, 폐, 뇌가 정화되는 효과가 있다는 연구분석 논문이 2022년 3월(한국자연치유학회지)에 발표되기도 했다.\n\n[현무암 숲 체험]\n * 소요시간 : 1시간 20분\n * 체험요금 : 12,000원\n\n[현무암 숲+숨골 공기 체험]\n * 소요시간 : 2시간 20분\n * 체험요금 : 22,000원\n※상기 체험 프로그램은 사전 예약이 필요합니다.\n\n[기타. 공원 관람]\n * 카페 이용(1인 1음료 원칙) 시 무료입장 가능(단체 관광객의 경우 사전예약 필요)\n\n\n<파파빌레 체험 프로그램 예약 안내>\n * 전화문의(단체문의 포함) : 064-783-5599\n * 메세지 접수, 상담 : 010-4487-0666', '도심에 빌딩숲이 있다면 제주시 동쪽 조천에는 소문난 돌숲이 있다. 이른바 현무암 숲으로 알려진 이 곳은 자연치유학 전문가인 대표가 우연히 발견하고 개발한 파파빌레(papa ville)다. 편백, 동백나무 등 이름이 붙여진 숲은 들어봤어도 이리 낯선 ‘현무암 숲’이란 무엇일까?\n\n연구에 따르면 제주는 수차례의 화산폭발과 용암 분출로 2만5천년 전 지금의 지형이 조성됐다고 한다. 그만큼 제주 곳곳은 현무암층이 많은데 파파빌레가 특별한 이유는, 자연 음이온과 항균성분 산소를 내뿜는 현무암층으로 둘러싸인 검증된 치유의 산책로가 있기 때문이다. 파파빌레 현무암 산책코스는 대기질 조사 음이온 측정에서 평균 800ions/m3로 도심 평균 0~50ions/m3 보다 무려 20배 높게 측정됐고, 한편으로 프로그램 참가자 대상의 코티졸 타액검사 결과 스트레스 감소 반응을 나타내기도 했다고.\n\n대로변에서 바로 연결된 주차장에 내리면 파파빌레가 표방하는 약초 관광농원 분위기가 물씬 풍긴다. 꽃밭, 쓰러질 듯 길게 뻗은 고목, 나지막한 한옥…, 이 꽃 저 꽃을 오가며 나비들이 노닐었다. 약초와 유기농차를 맛볼 수 있는 빌레카페 뒤로 돌아가니 한반도를 그대로 옮겨 놓은 듯한 현무암층이 눈에 들어왔다. 여기부터가 파파빌레의 진풍경 땅 속 현무암 산책 코스의 시작이다.\n\n일반인 키 보다 낮은 땅 아래 좌우로 현무암, 종유석처럼 기괴한 모양의 돌벽층이 이어졌다. 천정만 없을 뿐 여느 용암굴과 다름없는 느낌이다. 중간 즈음에 이르러서는 100m 길이의 흑룡 형상도 발견하는 신비로움을 맛볼 수 있다. 음이온 때문이었을까? 햇볕이 강하게 내리 쬐는 날씨에도 산책로를 걷는 내내 호흡이 상쾌하고, 콧바람도 시원했다.\n\n파파빌레에서는 또 하나의 힐링 체험이 가능한데 바로 별미 때문이다. 두 채의 한옥 중 ‘밀면’이라 쓰인 한옥 식당에서 만드는 정통 경상도식 밀면과 수제 떡갈비가 그 주인공. 여느 기성 면류와 달리 육수부터가 그 깊은 맛이 남다르다.  \n\n도심 빌딩 숲에서 쌓인 스트레스를 수만년 된 현무암 숲 음이온으로 확 날릴 수 있는 곳. 건강한 체험과 자연체험 위주로 파파빌레는 6시간 코스의 <현무암 숲 웰니스학교>를 운영하고 있다. 일반인은 물론 평소에 고지혈증, 당뇨, 고혈압 등 약을 복용 중인 사람에게도 적극 추천하는 치유 프로그램이다.\n\n※ 상기 <현무암 숲 웰니스학교> 프로그램은 사업장 운영에 따라 변동될 수 있으므로 원활한 이용을 위해 사전 문의해주시기 바랍니다.']"
CNTS_200000000008001,,"['“자연이 선사하는 선물, 머체왓숲길”\n * 머체왓숲길은 <2021 제주 웰니스 관광지(자연/숲 치유)>로 선정된 관광지입니다.\n\n수려한 서중천 계곡을 품고 피어난 자연의 선물, ‘머체왓숲길’. ‘머체왓’이라는 단어는 제주도민에게도 낯설다. ‘머체’는 돌이 쌓이고 잡목이 우거진 곳, ‘왓’은 제주어로 ‘밭’을 의미한다. 따라서 머체왓숲길이란 ‘돌과 나무가 한껏 우거진 숲길’이란 뜻이다. 드넓은 목장 초원을 따라 숲에 들어서면 눈앞으로 펼쳐지는 웅장한 자태의 원시림. 그 속에서 느껴지는 자연의 기운은 이곳을 찾는 모든 이들에게 치유를 선사한다.', '머체왓숲길은 머체왓숲길 코스(6.7km. 2시간 30분), 소롱콧길 코스(6.3km. 2시간), 서중천 트래킹코스(4~5시간) 총 3개의 코스로 나뉜다. 각기 다른 매력을 가진 3개의 코스 중 기호에 따라 선택해 트레킹을 즐기면 된다. 가장 대표적인 코스는 머체왓숲길 코스(숲길 1코스)와 소롱콧길 코스(숲길 2코스)로 많은 양의 피톤치드를 발산하는 편백나무를 따라 걸으며 힐링을 만끽하기에 좋다.', '※ Wellness Point\n <머체왓숲길 체험 프로그램>', '◎ 해설사와 함께 하는 숲 해설 프로그램\n\n머체왓숲길은 해설사와 동행하는 트레킹 프로그램을 운영하고 있다. 트레킹 프로그램은 소롱콧길 코스 구간 일부를 탐방하는 프로그램부터 목장길 체험, 서중천모험 트레킹까지 총 3개의 프로그램으로 나뉜다. 전문 해설사의 숲 해설은 숲에 대한 깊은 이해를 제공하며, 숲 여행이 끝난 뒤에는 편백족욕 찜질체험과 함께 약차와 구운계란을 즐길 수 있다.\n\n\n[머체왓숲길 힐링 트래킹]\n * 소요시간: 1시간 30분 내외\n * 체험비용: 10명이하는 10만원, 10인초과시 1인당 10,000원씩 추가\n * 유의사항: 기상악화시 취소 될수 있습니다.\n\n[목장길 체험]\n * 소요시간: 40분\n * 체험비용: 4인 이상(1인당 5,000원)\n * 운영시간: 09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00\n * 유의사항: 예약 인원 4인 미만 시 취소되오니 사전 확인 바랍니다.\n\n[서중천모험 트레킹]\n * 소요시간: 4~5시간\n * 체험비용: 4인 이상(1인당 50,000원)\n * 유의사항: 예약 인원 4인 미만 시 취소되오니 사전 확인 바랍니다.', '◎ 심신의 치유, 카페 머체왓 & 편백족욕\n\n머체왓숲길 건강체험장에서는 꾸지뽕나무, 황칠나무, 청미래덩굴(토복령), 예덕나무, 편백나무 열매, 계피, 감초, 진피 등 8가지 약재로 법제 과정을 거친 건강 약차와 그 약차로 찐 계란, 천연 효소의 깊은 맛을 느낄 수 있는 귤효소차 등과 함께 편백 족욕을 체험할 수 있는 별도 프로그램을 운영 중이다.\n\n\n[카페 머체왓&편백족욕체험]\n * 소요시간: 30분 내외\n * 참여인원(실내): 총 25명(습식 족욕 1명~15명, 편백나무 건식족욕 10명)\n * 참여인원(실외): 1명 ~ 38명까지(야외 족욕은 10인 이상부터 예약가능)\n * 체험비용: 족욕과 차(세트메뉴) 12,000원(머체왓 약차, 귤효소차, 커피 중 선택 가능), 족욕단독체험 7,000원', '◎ 머체왓에서 즐기는 피크닉\n\n머체왓숲길은 목장 초원을 배경으로 평온한 휴식을 즐길 수 있는 피크닉 프로그램도 운영 중이다. 프로그램 예약 시 피크닉 매트, 방석, 라탄바구니와 함께 약차계란샌드위치, 머체왓음료(약차, 귤효소차, 커피 중 선택 가능), 디저트(메밀르뱅쿠키, 찐현미쌀강정 중 선택 가능)가 제공되며, 피크닉 후 체험장으로 돌아와 족욕체험을 즐길 수 있다.\n\n[피크닉]\n * 대여: 피크닉 매트, 방석, 라탄바구니, 음료 및 먹거리(디저트 포함)\n * 참고사항: 피크닉 후 족욕체험 진행 포함\n * 체험비용: 25,000원\n\n\n<머체왓숲길 체험 프로그램 예약 안내>\n* 홈페이지바로가기(클릭) \n* 전화문의: 064-805-3113~4']"
CNTS_000000000000970,,"['현재 제주추사관은 새로운 일상을 위하여 사회적 거리두기 의무화 조치가 해제되었습니다. 이에, 사적모임 인원수 제한 등이 해제되었으나, 각 관광지마다 적용하고 있는 기준이 다를 수 있으니, 방문 전에는 전화 등을 통해 이용 방법을 미리 확인해주시기 바랍니다. 단 실내 취식 금지, 마스크 착용 의무 등의 방역 수칙은 여전히 유효하오니 주의 바랍니다.\n\n\n신비한 자연과 비경을 품은 아름다운 섬 제주도. 지금은 최고의 여행지로 사랑받고 있지만 조선시대에 제주도는 모두가 기피하는 최악의 유배지였다. 제주가 옛날에는 농어업 기술이 발달하지 않고 식수도 부족해 사람이 살기에 무척 척박한 환경이었기 때문이다. 먼 바다 가운데 있는 섬이라 도망치기 어려운 점도 한 몫 했다. 이런 탓에 당시 제주도는 중죄인이나 당정에 휘말린 정치인과 관료들이 쫓겨 오는 눈물의 땅이었다. 섬이 품은 수려한 풍경 이면에는 슬픔과 고난에 찬 유배의 역사가 깃들어 있다. ', '추사 김정희는 1840년 윤상도 옥사 사건에 연루되어 약 9년 간 제주에서 귀양살이를 했다. 대정읍에 있는 추사관은 김정희 선생이 유배 생활을 하며 남긴 흔적을 모은 곳이다. 그가 살았던 초가집도 옛 모습 대로 복원되어 있다. 추사관에는 김정희 선생이 쓴 현판 글씨와 아내, 지인들에게 보낸 편지 등이 전시되어 있다. 편지에는 유배 생활에 대한 이야기가 자세히 적혀 있어 당시 유배인의 생활을 엿보는 귀중한 자료가 된다. 고단한 유배 생활에도 그는 자신을 갈고 닦으며 ‘추사체’를 완성하고 유명한 ‘세한도(국보 제180호)’를 그렸다. 추사관을 둘러보는 동안 김정희 선생과 제주까지 귀양살이를 왔던 수많은 인물들을 되새겨보게 된다. \n제주도에 유배를 온 사람들 가운데는 역사적인 인물이 많다. 인조반정으로 폐위 당한 광해군이 마지막으로 유배 당한 곳도 제주도였다. 작은 초가에 위리안치 당한 광해군은 결국 제주도에서 파란만장한 생을 마감했다. 우암 송시열도 제주도에 유배 되었다가 서울로 압송되어 가는 도중에 사약을 받고 죽었다.']"
