,feature,label
5373,차 깨끗하고 상태 좋았음문제 발생 시 연락도 잘 되었으나 충전카드를 잘못 주는 문제를 일으켰음,1
5374,렌트카가 제주 넘 많아서 불편하네요 ㅠㅠ,0
5375,새 차량 받았네요,1
5376,좋은차 다 있어요.,1
5377,차가 걸레임 싼게비지떡,0
5378,깔끔하다,1
5399,라인렌트카 공항5분이내며 4세대카니발 이용했으며차량상태는 깨끗하고 좋았습니다.제주도렌트카 어디든 호불호는 있겠지만 괜찮은 편이었어요.비수기라 그런지 5군데 가격비교니 가성비도 제일 좋았구요,1
5400,"비대면 인계 좋았는데,셔틀운행 안내가 불만족스러웠습니다.",1
5401,작은 곳이지만 차 연식도 비교적 최근이고 친절합니다,1
5402,차 성능도 괜찮구 썬루프도 있어서 여행 온 기분 나는거 같아요^^,1
5403,공항에서 좀 돌아가서 먼 편. 서비스는 쏘쏘. 설명에 영혼이 없음.,1
5404,여기저기 접촉사고 흔적 많은 차에 크락션도 안돼고 에어컨도 하나도 안 시원했어요,0
5405,직원분들 친절하시고 차량깨끗합니다,1
5406,렌트한 차를 반납하면 제주공항까지 스쿨버스로 바로 태워줘서 편하다.,1
5407,제주를 자주 가는데 다른곳은 세차를 안하는곳이 많은데 여기는 차도 깨끗하고 직원들도 너무 친절하네요,1
5408,아주 친절하고 셔틀이용이나 차량사용안내도 잘되어있어 잘 이용했습니다~,1
5409,친절하고 차량도 깨끗하고 좋았습니다.,1
5410,매년 회사통해서 저렴하게 이용합니다,1
5411,"제주시에서 표선 샤인빌까지 자동차키 밧데리 가져다주는 친절과 책임감, 직업정신에 감탄했어요. 믿음이 가는 렌트회사입니다",1
5412,저렴하게 렌트했어요. 직원 분들도 모두 친절하셨어요,1
5413,친절하시네요. 차 상태도좋고 깨끗해요~~,1
5414,규모가 작아서 걱정을 했는데 비용도 싸고 차도 너무 좋아서 깜짝놀랐어요,1
5415,신형으로~저렴하게 일주일동안 잘 타고 왔네요.,1
5416,카니발이 싸긴하나 연식이 후지네요..10만킬로가 넘는,1
5417,최악의 서비스 고객에게 아무렇지 않게 다른곳 가세요 라고 말하는 업체,0
5418,"공항 주장장에서 10분 먼저와서 10분 기다리다 전화하니 왔냐고....데리러 오겠다고 ,,,,,,,쫌 짜증 스러웠어요.",1
5419,친절한 곳이였어요~,1
5420,친절 짱  흥했으면,1
5421,네비게이션이  안되고  앞유리 썬팅이  안되어 있네요,1
5422,적절한 가격에 잘 이용하고 있습니다,1
5423,차량 상태가 별로였어요,1
5424,친절하고 정말 좋아요.,1
5425,친절하고 졸아요.,1
5426,좋아요,1
5427,빠른 일처리 좋음..,1
5428,자동차가 옵션이 넘 쳐진다,1
5429,친절해요,1
5430,진짜 왕 불친절해요.,0
5431,괜찮습니다!,1
5432,타이어 언제터질지모름,0
5433,친절,1
5434,좋아요,1
5435,가지마삼...,0
5475,"제주속으로 통해서 예약하고 갔는데 싸고 현장 처리도 바로 바로 처리되어서 좋았네요.쏘나타 DN8 LPG 55시간 49,520원.위치가 좀 멀다는 얘기가 있는데 다 오십보 백보 차이고 어차피 셔틀 타고 다니니 거의 차이 없고요.반납할 때 연료가 한 눈금 정도 모자라서 9천원 추가 결제했는데 현장에서 바로 보고 바로 처리하니 5분도 안걸리네요.",1
5476,미리 예약해서 다른곳보다 저렴하게 잘 이용했어요공항셔틀이 잘되어 있어서 좋았어요😀담번 제주여행때도 이용하겠어…,1
5477,제주공항에서 차고지 거리도 가깝고 무엇보다 인수와 반납이 빠르고 간편해 여행을 빨리 떠날 수 있었어요. 차량 상태도 전체적으로 깨끗하고 신차가 많아 제주도에선 여기만 이용하고 싶네요~!,1
5478,대체로 만족해요..^^정면으로 찍은 사진이 없네요..받고 차량확인용으로 찍은 사진밖에..ㅎㅎ,1
5479,제주렌터카중에서 가장 저렴하고 공항 근처여서 좋아요 근데 셔틀 이용 또는 택시 이용하셔야 해요 차량은 대체적으로 깔끔하고 컨디션은 괜찮은듯해요,1
5480,요즘은 제주도 갈때마다 이용하는듯합니다.간편하고 가성비 좋아요.직원들도 대체적으로 친절했습니다.,1
5481,신차도 많고 무엇보다 공항에서 가까워서 좋네요. 반납도 빨라서 제시간에 비행기 탈 수 있었습니다. 다음에 또 이용할게요,1
5482,정말 불친절합니다셔틀버스는 늦게오고 반납하는거 대응도 느리고 손님한테 짜증내고 싼데는 다 이유가 있는 법… 이런 서비스 받을거면 돈 더주고 다른곳 가는게 나아요…,0
5483,공항에서 조금 떨어진곳에 위치한다는 지리적 약정 은 있으나 어차피 셔틀버스가 태워다 주기때문에 불편함은 느끼지 못했네요.대신 가격이 참 착합니다.,1
5484,친절하나 저렴이는 패쓰하기. 타이어 맨질. 차키배터리 없음. 블박없음...브레이크 밀림ㄷㄷ,0
5485,가격좋고 차량도 깔끔하게 잘 썼네요   공항하고 멀다는 댓글이 많았는데 전 바닷가라 그리 나쁘지 않았어요 완전보험을 들어서 다른 걱정없이 잘 이용했습니다.,1
5486,아마 제주렌터카 가격비교시 가장 저렴한 편. 위치 자체는 공항 근처이나 멀리 돌아가야해서 셔틀로 한참 가야함. 그래도 번잡한 위치는 아니어서 접근자체는 쉬움.차량들 컨디션은 케바케지만 나름 깔끔하게 관리하는 듯.,1
5487,셔틀 간격이 길어서 결국 택시 타고 이동했어요. 싼 이유가 있더군요.,1
5488,매우 청결하고 승차감도 좋았어요. 제주도 여행객많아서 밀릴줄 알았는데요.. 전혀밀리지않고 렌트카는 여행필수네요. 담에도 제주유레카이용하려구요,1
5489,별한개도 아깝고 대기장소서 다른 렌터카 업체 셔틀버스 수시로 오가는데 한참 기다려야 합니다장소도 공항과 너무 멀고 무엇보다 직원들 너무 불친절 합니다자기할말은 열심히 하면서 질문을 하면 표정 바뀌면서 짜증내는 표정바로 나옵니다 제주 도착하자 기분 상하면서 첫날 시작 됩니다 꼭 참고하세요…,0
5490,신상을 미리 입력하면 빨리 차량을 수령할수 있어요,1
5491,"상태 좋은 깨끗한 차, 잘 탔습니다. 반납 과정도 깔끔했고, 공항으로 돌아오는 시간도 약 10분이면 충분합니다. 이전까지는 대기업 렌트카 선호했는데, 앞으로는 조금 바뀔 것 같네요. 즐거운 경험이었습니다.",1
5492,저렴히 잘 썼어요. 서비스도 만족합니다,1
5493,K9렌트했는데 상태좋고 실내청결하고직원분들 많이 친절함 공항에 픽업오는데 15분에서20분사이 셔틀운행 지금까지 제주도 렌트카 이용해서 가장만족스러움,1
5494,"공항 에서회사로 이동하는불편이 조금..최신형차를 깔끔하게 빌려줌,요즘은 보험이잘되서,안심하고 저렴하게 이용할수 있음.",1
5495,차량 잘 사용했습니다. 좋네요.,1
5496,공항에서 거리가 있어서 셔틀 타고 많이 들어 가야해요,1
5497,마지막  연료정산시 다소 과도한 금액을 요구할수도  있으니 출발전 연료계기  촬영을 해 놓으면 좋을듯.,1
5498,차량 옵션이 좋은 차량을 이용 해서 좋아요!,1
5499,차량 비교적 깨끗하고 수속도 간단히 신속하게 처리 되었어요. 공항과 거리가 약간 있고 셔틀 배차 시간이 있으니 제주 출발 비행기 시간보다 1시간 반 전으로  반환시간 잡아야 할거 같습니다,1
5500,제주도에 가면서 처음으로 이용했던 렌트카 업체인데요~ 차량 상태도 좋고 서비스도 빠르고 좋아서 추천하고 싶은 곳입니다.제주공항에서 버스를 타면 거리도 멀지 않아서 편하게 이용할 수 있었어요.,1
5501,인터넷에 제주도 렌트카를 검색하다가 알게 된 제주 유레카~ 유레카라고 외칠 만큼 차량 상태도 깔끔했고 직원 분들의 서비스도 만족스러웠다. 다음에 가족들과 또 여행을 가면 다시 이용하고 싶은 곳!,1
5502,시동이 잘안걸려서 한두번씩 더 걸고 네비는 업댓을 안해서  도로 속도가 안맞아요,0
5503,계약할때 친절하고 앱이 잘되어있고 시스템이좋아요셔틀기사분이 무뚝뚝 해요,1
5504,좋은여행 이였어요..�,1
5505,렌트  처음인데 가족들과 새차받아서 설명  잘 해주시고 빠른 반납해서 대단히 만족합니디ㅡ다음에도 다시 이용해야겠네요^^,1
5506,과주입된  연료는 환불 않된다해요부족한연료 2칸은  15000  남은연료두칸은7000원이래요각랜트카별로 약관이  다르데요,0
5507,쏠라티 빌렸는데 완전 새차네요!깨끗하고 사람이 많이 없어 바로바로 렌트되네요,1
5508,"셔틀버스 운전하시는 직원분도 친절하시고 도착후 대여확인 직원분 똑같은 맨트에 상투적이긴 하지만 다들 괜챦으시네요, 이틀간 g80 렌트했습니다~ 잘 달려보겠습니다~",1
5509,차량 상태 좋네요. 셔틀기사님도 친절하시고,1
5510,차량도 깨끗하고 좋았ㅈ습니다,1
5511,렌트차량 깨끗하고 소음도 적고 직원분들 친절하시고다음 여행도 함께 할게요~~번창하세요^^,1
5512,여행사통해서 이용했던건데 이제야 생각나서 적는중가격비교는 물론이고 리뷰보고 예약진행했음처음 놀란건 기스는 있지만 상당히 깨끗해서 맘에들었음…,1
5513,저렴하고 차 내부도 깔끔합니다직원들도 다들 친절하시네요다음에도 제주도 오면 또 이용할께요,1
5514,제주도에 오면 여기업체만 이용합니다.공항에서 업체까지 셔틀버스도 있고 차량종류도 많고직원분들 친절합니다.,1
5515,자차는 무조건 풀로 드시길 빵꾸나면 답없음 마침 빵구나서 조치하는데 30만원 들어감. 렌트카 업체가 기본적으로 타이어 관리를 안함. 폭탄돌리기 크냥 뒀다가 빵꾸나면 소비자한테 전가하고 새 타이어로 교체요구. 왜 이런말을하냐 타이어 교체하려고보니 편마모가 장난아님 언제 터져도 이상할거 없음. 주차비 아끼려나 딱지뗀 기분임. 완전 자차를 안든 내 잘못도 있지만 렌터카 업체는 반성해야함.,0
5516,3박4일 잘 놀다 집에 가려는 마지막 밤갑자기 제주도에 폭설 소식..중문에서 공항근처 렌트회사까지 대략 한시간…,1
5517,"오전비행기라서 7시반 반납,40분셔틀출발이래서 예약했는데 7시반에 아무도없고 입구막혀있음..전화하니 기다리란말만함..비행기시간 놓칠까바 고객만 안절부절..결국 늦게 오픈해놓고 기다리는 고객들한테 사과한번없음..결국 시간없어서 아침도못먹고 면세구경도못하고 바로 체크인햇음..두번다시 여긴안할듯..시간개념없고 고객응대 불친절..",0
5518,랜트카 업체  종업원이 친절하네요,1
5519,렌트비 저렴히 이용함.차에 옵션이 없어서 좀 불편했지만 가격이 싸서 좋음.재방문의사 있음.공항에서 차로 10분정도거리임.,1
5520,기름환불안됨 정교한 주유요구됨. 여기서 차액챙기는듯. 차는 16만키로 뛴경차였는데 상태는 괜찮았음,1
5521,좋아요~저렴히 잘 탔습니다.�,1
5522,제주속으로 통해서 렌트했는데 이번여행 최악의 실수였네요. 직원들 정말 불친절하구요 말도안되는걸러 트집잡아서 추가요금 요구합니다. 절대 아용하지마세요,0
5523,직원분들 친절하시고 셔틀도 자주 다니고 가격도 괜찮고 담에 또 이용 할게요,1
5524,편하고 좋습니다 다양한 차종과 까다롭지 않고 편해서 몇번 이용햇네여,1
5525,"공항에서 셔틀로 10분 정도 떨어진 곳에 위치하고 있고, 셔틀 운행 시간도 20~25분 간격이라 꽤 불편한 부분이 있고, 직원들도 그 닥 친절하지 않네요.  한번 이용해 본 걸로 족합니다.",0
5526,"비교적 저렴합니다.거리가 다릇곳에비해 쬐금 먼게 단점이지만가격,차량등 좋음",1
5527,블랙박스가 없네요. 차량 외부는 잔기스가 많은데 실내는 쾌적하네요.,1
5528,공항에서 셔틀타고 좀 이동해서 인수받는데엄청 불편하네요.누가 누굴위해 규정을 그리했는지...참 업체 잘못은 아닌거같은데 ㅡㅡ,1
5529,"진짜 별로에요 일하시는 여자분 키 작고 까무잡잡하신 분 정말 불친절해요. 즐거웠던 제주도 가족여행, 덕분에 잘 망치고 갑니다~~~~",0
5530,한적하고 공항과 가까운곳에 위치해 있어 편리하고 친절한 응대 좋습니다,1
5531,공항에서 대기시간 너무길어요.다른데 렌트 2번올때 1번옴.,0
5532,"이 렌트카 회사에 차를 반납하고 직원분이 차를 보시는데 휠에 기스가 있다 하시더라구요. 처음부터 있었던 기스라 걱정 안하고 있었는데, 사측에서 미리 찍어둔 사진에는 이 기스가 없었어요. 저희 아버지가 이걸 미리 찍어놓아서 망정이지 지나치기라도 했다면 저희가 이 휠을 변상했겠죠? 그리고 명백히 사측에서 잘못한건데 사과 한 마디 없으시더라구요. 만약 제주도여행오시면 이 렌트회사는 피하시면 좋을 것 같아요. 혹시 이용하시게 되신다면 구석구석 사진 잘 찍어두세요.",0
5533,렌타가 이용한곳중 가장친절하고 반납절차도 빠르네요   버스운전사 다른곳은 양아치 같은분많은데  여긴 정말 친절해요 굿,1
5534,렌트 이용했어요 좋네요~,1
5535,첨 이용해 보았다.신랑이 했지만.렌트한덕에 이곳저곳 잘 누비고 구경도 잘 한거 같다,1
5536,다른 사이트보다 조금비쌈.. 무제한자차보험 가입가능.  근데 블랙박스가 없어서 불편..,1
5537,가격면에서 좋은데 공항에서 렌트카까지 운행시간이 15~20분대긴데;;대기시간을 줄여줬으면..,1
5538,공항에서 좀 떨어져있지만 차량이 깨끗하고 직원분들 친절하세요다음에도 또 이용할계획이에요,1
5539,"공항에서 셔틀로 가는 시간이생각보다 많이 걸리지만,렌트비가 저렴한 회사임...",1
5540,"차 깨끗함. 조금 공항에서 멀지만, 셔틀 좋음",1
5541,"직원분들 친절, 차 상태도 좋고 저렴하게 이용했어요..",1
5542,"그닥... 카니발 두대렌트 했는데 같은돈에 하나는 거의 무옵션에 아무런 고지도 없고, 공항서 거리좀 됩니다 셔틀버스는 마을버스 크기인데 짐 다 못싣고  골프백 안고 탔네요... 전 비추 입니다",0
5543,"공항근처, 바로 맞은편에 김희선제주몸국집이 있는데 최고!아침과 점심만 합니다~",1
5544,저렴하고 만만하게 차를 선택할 수 있었어요.,1
5545,친절하고제주렌트카가다그렇죠뭐!ㅎ,1
5546,"차상태그닥이고, 픽업차량진짜 너무 낡았어요ㅜㅜ공항버스온거 얘기도안해주고,친절한건못느꼈어요",1
5547,친절하고 깔끔해서 좋아요.공항과 렌트카 업체까지  셔틀버스도 커요,1
5548,렌트편하고 친절하시네요셔틀버스 이용. 공항서 10분거리,1
5549,삼일간 좋은가격에 잘 썼어요,1
5550,친절하시고 자세한 설명,1
5551,헨트카업체로선 큰업체이며 다양한 차량을 보유중입니다. 별무리없이 신청해도 될듯합니다,1
5552,차량은 얼마안되서 좋아요 근데 서비스는 별로,1
5553,좋아요~~쪼금 아쉽다면 반납할때 기름 80% 맞춰야한다는게..아쉽네요ㅎㅎ,1
5554,제주도 레트카는 죄다 거기서 거기하지만 이곳은 공항에서 너무 멀리있다.,0
5555,k3 휘발 렌트로 렌트비용이나 유류비도 괜춘~가성비 좋게 사용했어요 만족쓰~,1
5556,차량관리 잘 한것 같음.비용도 저렴.주차장 진입 용이.,1
5557,요즘뜨는렌터카업체인듯 길거리에서 많이 보임,1
5558,저렴하게 잘 이용함. 저렴해서 그런지 셔틀이 30분 마다 한대씩 있음.,1
5559,차량이 진짜 깨끗,1
5560,차량 보유대수가 많아 그런가 기다림이 좀 있었던거 빼곤 괜찮음,1
5561,저렴하고 차량상태도 좋네요,1
5562,가격도 저렴하고 반납 절차가 간소해서 좋았습니다.,1
5563,다른렌터카 셔틀버스두번 다닐시간에 한번다님 기사아저씨 완전느긋함 하마터면 비행기놓칠뻔공항에서 거리많이 멈,0
5564,접수하는것도 빠르고 인수.인도 절차가 신속해서 좋아요,1
5565,깨끗하게 세차되어 나온차량덕에 호감지수 업 되었습니다5일동안 잘 썼습니다,1
5566,조금만 공항에서 가까우면 좋겠는데 ...아쉬움,1
5567,다 똑같은 렌터카 업체.,1
5568,조금더친절하면은^^,1
5569,공항에서 꽤나 떨어져 있네요현대 렌트카 옆인데 구글지도에도 안 나와 있습니다,1
5570,제주도 여행 렌트카,1
5571,가격도좋구 셔틀기사분님들 친절하시고 만족합니다!,1
5572,최악의 불친절 렌트카업체임,0
5573,신차종류도 많고 가격좋고 친절함,1
5574,"운행기사님, 직원분들 모두 친절했습니다. 다음에 또 이용하겠습니다.",1
5575,제주에서 비교적 저렴하게 렌트할수있는곳,1
5576,깨끗하고 좋았어요. 잘 이용했습니다^^,1
5577,종업원 불친절. 차량 수준 상대적으로 떨어짐.,0
5578,아주 불친절하고불쾌한 직원이 접수를받네요,0
5579,넓고 시원한 주차장 ~친절한직원들 마음에드네요~^^,1
5580,차량인수 반납간단공항가까움 친절 재이용 의사있음,1
5581,가격대비 성능짱입니다,1
5582,"깨끗하고 친절했어요~^^""",1
5583,"불친절하고,다시는이곳에서는렌트안할겁니다.",0
5584,공항에서 좀 먼 것이 흠이네요. 대신 가격은 싼듯,1
5585,K5빌렸는데 브레이크패드가 닳았는지 잘 안먹었습니다.,0
5586,매끄럽게 운영하시는...불편함없었어요,1
5587,좋아요. 버스가 30분 간격이라는점 미리 알아야할듯.,1
5588,괞은것 같은데 공항에서 좀 멉니다.,1
5589,차도 깨끗하고 안전하게 잘 다녔네요.,1
5590,위치도 좋고 주번에 용두암도 가깝네요.,1
5591,저렴하고 최신형 차량에 옵션도 좋았어요,1
5592,"신속한 서비스, 다양한 차종",1
5593,조금 전 인수담에 오면 다시 이용 해야지요,1
5594,차량관리가 잘되어있습니다,1
5595,친절하고 이용하기 편했어요,1
5596,저렴하고 빠르고 또 이용할 생각있어요!!!!,1
5597,공항이랑 가까운데 차타고 가면 먼곳거리는 비추천,0
5598,너무 불친절.셔틀도 너무 늦다.,0
5599,렌트 반납 다편해요.,1
5600,친절하고 차도 좋아욥,1
5601,가격은 싸지만 블랙박스가 없는게 단점,1
5602,차량상태가 별로에요,0
5603,친절함. 차상태두좋음,1
5604,조금만 친절하면 않되겠니?,0
5605,공항에서 차고 까지가 너무멀어요,1
5606,빌릴때 깔끔 반납할때 깔끔 굿 추천,1
5607,직원들보충만해주면더굿~~,1
5608,가성비좋네요,1
5609,차량도 깔끔하고 좋았어요,1
5610,편리하고 이동경로좋음,1
5611,차가  깨끗하고  좋아요,1
5612,가격 적당하고 렌트하기 편합니다.,1
5613,친절하고 좋아요ᆢ,1
5614,그냥 렌트카집,1
5615,차량 상태 좋아요,1
5616,저렴하게잘이용했어요,1
5617,차량상태랑 옵션 좋음,1
5618,특별히 좋거나 나쁘거나 하지 않고 soso,1
5619,괜찮음. 이번에 완전 새차 탐.,1
5620,친절하고 렌트비 저렴함,1
5621,금연차인데 담배냄새...,1
5622,반납 빠르고 좋네요,1
5623,불친절의 대명사네요ㅜㅜ,0
5624,"저렴하고, 친절한 렌트카업체",1
5625,친절해요,1
5626,굿 굿 굿 베리 굿,1
5627,조용하네요,1
5628,친절합니다~,1
5629,그냥 평범한 렌터카 업체,1
5630,좋네요,1
5631,친절 합니다,1
5632,엄청 커요 ㅎㅎ,1
5633,빠르고  편해요,1
5634,친절하세요,1
5635,친절하십니다,1
5636,좋음,1
5637,엉망,0
5638,렌트카가 렌트카죠,1
5639,평범 합니다,1
5640,별로,0
5641,저렴하고 친절,1
5642,그냥...뭐,1
5643,네비.업뎃 .......음..,0
5644,좋아용~~,1
5645,나쁘지 않음,1
5646,불친절..,0
5647,렌트카,1
5648,지저분,0
5824,사바사 케바케 겠지만 정말 큰 도움을 받았습니다.업체에 대한 혐글이 간혹 있지만 서비스 개선에 대한 의지를 갖고 있는 곳이고 고객에 대한 애정이 있는 업체 입니다.신경 써주신 직원분 덕에 무리 없이 수속 잘 마쳤습니다.,1
5825,기본적인 고객 응대는 훌륭하다한 달 전에 미리 예약하고 이용하였는데 가기 전 날 예약 확인 위해 전화했을 때 내 전화번호가 떴는지 이름을 바로 불러주며 전화를 받아 좋은 느낌이 들었다…,1
5826,"제주 입도 2회 연속 이용했어요.공항로비에 있는 렌터카 회사 대비 저렴했고, 보험도 괜찮네요.금연차라 쾌적했어요.",1
5827,제주도에 넘쳐나는 렌터카 시장에서 사실 '보고타'라는 이름은 들어본적이 없었기에 카모아 사이트를 통해 예약할때 굉장히 걱정했다. 하지만 제주공항 렌터카 구역으로 들어오는 최신식? 승합차를 보고는(영세한 제주도 렌터카 업체들은 셔틀버스가 굉장히 오래되었다) 오..라는 기대감이 생겼다.…,1
5828,"차량 청소상태는 좋으나, 종업원들이 좀 불친절하고, 가스를 만땅을 기본으로 하지 않으니 서로간에 애매함",1
5829,렌트비용저렴한 이유가 있음 반납하니 어거지로 흡연했다고 우기면서 패널티 이십만원 지불안하면 사무실로 델고가서 결재하고 가겠끔 분위기 젓같이 조성하고 공항 제시간에 못가게 위해합니다 렌트비 저렴하면 다 이유가 있어요,0
5830,평이 좋아서 예약하고 왔어요. 차량 인수시 각종보험등등 설명하는 직원분이  녹음기 재생하듯 설명해요. 매일 수십번 반복해서 지첬나봐요. 그말고는 그럭저럭 이용할만합니다,1
5831,공항에서 가깝고 차량 상태 좋고 내부 청소 매우 좋습니다. 엔진오일 교환상태 좋네요. 직원들도 매우 친절합니다. 레이 2018 년형을 빌렸는데 편하게 탔습니다.,1
5832,"친절하고 저렴합니다.gv7을 렌트했는데,차량 상태도 좋고 깨끗했어요..마지막날 연장도 했는데,친절하게 잘 대처해 주셨어요.다음에도 또 이용할 의향있습니다.공항에서 셔틀을 조금 오래 기다려서 별하나 뺍니다.20분정도 텀이 있는것같아요.그래도  기사님 친절하시고 가까워요.",1
5833,좋았어요.차도 19년산이구 같은 차종에서 더 좋은 차종이면서 저렴하구 보험도 업그레이드해주시구...좀 늦게 반납해서 추가요금은 가슴은 시리지만 정말 작은 배려에 감사합니다.,1
5834,차량 옵션중 네비게이션이 업데이트가 되어있지 않아 검색의 95퍼가 검색이 안됐슴 그로인해 운전하며 개인 휴대폰으로 하다보니 불편했고 전화하니 이미 알고 있는 내용이었다함 그러나 사과 한마디 없어 기분 상했다.사전에 전화로 물어 봤을때 미리 알려줬으면 다른차를 선택하거나 차량용 충전기를 챙겼을것이다. 작은 차이가 큰 결과를 낳게 될것이다.,0
5835,대충대충 차는 여기저기 찍혓던데 알아서 찍고가라고 가격은 저렴한 편인것같음완전자차로 계약하는것이 좋을듯.마지막날 어디서 누가 훅 긁어놓고 감..제주도..정말 ..하늘길  뚫여봐라  이곳 제주도 오나,1
5836,큰업체는 사실 아니지만 보험료 포함 렌트비도 나쁘지않고 저는 더K9 렌트해서 6일정도 타고다녔는데 차량 컨디션도 연식 킬로수 대비 나쁘지 않습니다.,1
5837,"친절함. 공항에서 가깝고 8분 거리이며 신속정확해서 맘에듦.문자, 카카오톡.마지믹날에는 전화로 연락을 주는 센스, 064번호 말고 070 번호로 연락옴.",1
5838,"직원들이 친절하고 이용하기에 수월하고, 반납시에도 애매한 부분을 논란 삼지않고  융통성 있게 해결해줘서 만족스러웠음.",1
5839,"아반떼 AD 휘발유 47,000원에 빌렸어요 차 상태 매우 좋아용",1
5840,공항과 가까워요.차량에 흠집이 많아요.직원분들 좀더 밝게 맞아주시면좋겠어요.…,1
5841,"당연히 해야하는 것 이겠지만 반납시 차량에 두고 내린 지갑 찾아서 가져다 주고, 차량 인수받을때 사이드 밀러가 깨져 있던것을 모르다가 운행한 날 저녁때 알고, 반납할때 내가 사고를 낸것은 아닌데 차량이 원래부터 그랬던것인지 모르겠다고 하니 차량을 빌려주 전에  자신들이 자동세차기에서 세차를 하다가 부주의로 고장을 냈다고 정직하게 얘기해주던군요. 매우 친절하고 정직합니다. 많이 이용하세요.~^^",1
5842,계약한 차종도 다른것으로 바꾸게 하고~자기네 멋대로 약관이라 하고되도록이면 큰~렌트카 회싸를 이용하시길~,1
5843,아렇게 불친절한 곳 첨. 차 외관도 세차했는데도 깨끗하지도 않고.,0
5844,"급히 차를 렌트해야 했는데 호텔에서 가깝기도 했고 유선확인 결과 마침 남은 차가 있어 이용. 전화 응대나 서비스 지원하는 직원의 태도가 친절했으며, 급히 요청을 했는데도 세차를 해서 내주는 것이 마음에 들었음. 차도 6천킬로대 주행거리의 새차였으며, 이용요금도 프리미엄보험료 포함 10시간에 2만8천원대로 양호. 시간 관계로 주유없이 반납했는데 주행거리 기준으로 1만6천원 유류대 부담(적절수준이라고 판단됨) 재 이용의사 있음.  인수받을 때 연비가 13.7킬로인 것을 보아 앞 사람이 차를 엄청 험하게 쓴 것 같았으나 다행히 16킬로 정도로 회복해서 반납",0
5845,다 좋은데 차좀 깨끗했으면...걍 막 돌리느라 청소가.안됬어요쾌쾌한 냄새나고 오픈카 빌렸는데....…,1
5846,"아직 반납 전이라, 반납시 서비스적인 부분은 확인이 필요하겟지만, 전기차 대여햇는데 냄새도 안나고, (금연차량) 차도 상태 매우 좋앗습니다. 전기차가 처음이라 처음 설명해주시는 분이 좀 설명을 부족하게 해주셔서 아쉬울뻔 햇는데, 다른 분이 친절하게 대응해 주셧어요. 무엇보다 위치가 개인적으로 너무 맘에 들어요. 중문쪽 넘어가는 길목에 잇는지라 빙빙 돌 필요도 없고요. 다른 저렴한 렌트카들은 셔틀 타고 꼬불꼬불 알수없는 이상한데까지 가서 이만저만 불편한게 아니엇거든요. 나름 큰 도로가에 잇어서 위치적으로 정말 맘에 듭니다",0
5847,다른 렌터카에서는 보험이 너무 많아서 고르기 어려운데 여긴 간단해요.그래서 심플하고 좋아요.가격대비 차량도 좋아요.…,1
5848,2019년 2월 하순. 제주패스를 통해 기장 저렴하게 렌트함. 완전 자차 무제한으로 안심하고 운전했습니다. 공항에서 가까운 거리여서 셔틀로 금방 도착하였고 셔틀 기사님도 친절합니다. 직원들은 친절하게 안내해주었습니다. 차량 상태가 아주 좋았습니다. 직원이 직접 사진을 찍어서 같이 확인을 했습니다. 내부에서 담배냄새 니코틴 냄새가 전혀 나지 않아 좋았고 차량 상태도 좋아서 연비도 잘나왔습니다. 차량 이용하는 동안 탑승객 모두 만족하였습니다. 제주도 렌트카 중 믿고 렌트하려는 분들 가격대가 저렴하게 나오면 바로 예약하세요.,1
5849,"제주 렌트카 업체의 서비스에 대해 기대한 적이 단 한번도 없지만,이곳은 아주 친절합니다.공항에서 5분 정도 걸리는 거리로 친절한 설명과 잘 관리된 차를 빌려줍니다.",1
5850,솔직히 친절하단 느낌은  못받았네요.설명이 너무 부족해요차는 깨끗하고 냄새도 안나고 좋았습니다.가격이 비쌌으니까요...ㅎ,1
5851,여기 여직원이 엄청 불친절 해서 다시는 이용 안할거임,1
5852,공항에서 가깝고 차도 주행거리에 비해 상태가 좋았고 청소가 잘 되어있었습니다 만족스럽습니다,0
5853,제주여행잘하고   정말  불친절하다는 느낌확오네요~~~  제주공항까지 데려다주시는 기사님 너무 불친절.  애사심이 강하신건지 어쩜 고객들 대하는게  사장이 직원들대하듯 물마시느라 잠깐 마스크벗었더니 성질을 내시면서 내려서 따로 오시라고~   좋은말로하셔도 다 알아듣거든요ㅠㅠ정말 좋은여행하고 기분잡쳐 그기분이 오래오래 생각나네요,1
5854,보고타렌터카 셔틀차량은 버스가 아닌 솔라티(대형벤)이에요. 그래서 많은 사람은 태울 수 없어요~ 아이오닉 전기차로 한달 렌트 했는데 나쁘진 않았지만 아이오닉 차량을 또 타진 않을 것 같아요~ 백미러는 포기한다고 생각해야해요. 선팅이 이상하기도 하고 중간에 가려져서 거의 안보입니다. 양쪽 사이드미러로 운전했고 옵션은 기대도 안했기 때문에 더 할말이 없습니다..ㅜ…,0
5855,일에 순서도 없고 엉망인데다 이렇게 불친절한데는 처음이고 손님한테 화내기까지하는데 별 하나도 아까워요,1
5856,차량 깨끗함 직원 친절~,0
5857,세차 대충된 G80 탔는데 차에 잔기스들 가득! 거기다가 네비 맵 업그레이드도 안되어있고... 차량관리가 잘 안되는 듯,1
5858,차량에 사소한 문제가 있어 전화로 안내받아 해결할 수 있는 문제임에도 직접 가서 2분 점검받고 해결. 왕복 2시간 거리에 있었음.,1
