STORE_NAME,CATEGORY,STORE_SCORE,STORE_ADDR,TEL,OPEN_CLOSE_TIME,WRITER,CONTENT,CREATED_AT,TYPE,HOMPAGE
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,빛난별13,굿,21.4.14.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,leemisook,물건다양가격저렴합니다,21.4.13.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,hap****,굿,21.4.12.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,ss5****,굿,21.4.12.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,단호박6490,구석구석 포인트가너무예뻐요. 메모도 쓸 수 있어서 기억에남구요. 근데 쪼금비싸요ㅠ 아기모자나 파우치류가 다른데서 샀던것보다 훨씬비쌌어요,21.4.12.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,꼬마해적선,예쁨 뽀짝한 소품이 가득했던 곳~,21.4.11.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,애기언니,"처음방문한곳이에요 주차가 어려운곳인데 직원붕 주차안내도 해주시더라구요
물건도 많아요",21.4.9.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,뿅쮸,기념품  많고 좋습니다,21.4.7.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,ksb****,짱,21.4.7.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,ekdud8025,아기자기해요,21.4.7.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,수오47,"생각보다 크진 않지만 근처에 있으면 한번 쯤 가보실만 해요! 주차 도와주시는 직원분이 친절하세요~!
저는 서귀포에서 1시간 걸려 도착해서 그런지 시간대비 살짝 아쉬웠지만 그래도 이쁜 티코스터랑 캔들을 겟해서 좋았어요~
온라인으로도 팔고 있으니 온라인으로 미리 살펴보시는 것도 좋을 듯 해요",21.4.5.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,현시63,여기가 제일 친절해요 ^^!!,21.4.4.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,visualshe,생각보다 규모가 적어서ㅠ 아쉬웠음,21.4.3.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,은빛늑대은랑,:,21.4.2.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,obs****,굿,21.4.2.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,kms54,구경하기 좋아요,21.3.30.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,해밀7258,귀여워요,21.3.28.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,seo****,귀여운 거 옆에 귀여운 거.. 예쁜 거 옆에 예쁜 거ㅋㅋ아기자기한 거 좋아하는 스타일이라 맘에들었음,21.3.26.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,쥬니쥬니쥬니쥬,귀여운 소품 많아요 걸어가기엔 길이 좋지 않아요!,21.3.25.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,132****,"제주공항근처라 쇼핑하고 가기 딱 좋아요 :)
카페, 먹거리, 기념품까지 시간 가는 줄
모르겠어요! 다음에는 공방 체험도 꼭 ♡♡",21.3.24.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Surisuri86,소품 엄청 많은데 살건 막상 없는,21.3.23.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,YGS68,다양하고 귀여운 조그마한 기념품들이 많아요~,21.3.23.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,소유23,친절하셔서 좋았어요,21.3.22.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,accong16,이쁜게 많아요,21.3.22.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,hv****,다양하게 많아요 아기자기,21.3.20.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Baristar,이런 곳이 많아졌음 좋겠어요. 들어가면 기분 좋아지는 곳 ㅋㅋㅋ,21.3.19.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,훗69,귀엽고 새로운 것 많음,21.3.19.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,fouakdlDjj,이뿐게 많아요,21.3.19.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,카레언니,후기에 비해 조금 아쉬운 소품샵,21.3.18.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,김은지5977,소품이 많다그래서 시간내서 방문했는데 협소해요소품은. 특산품?같은거는1+1행사를 좀하고있었어요,21.3.18.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Blue6082,😊👍,21.3.13.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,뭐지24,예쁜 소품이 많아요,21.3.13.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,로기와이푸,종류 많아서 좋아요!,21.3.13.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,흑기사92,좋아요,21.3.13.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Mari52,넘이쁜거많아요,21.3.11.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,냥냥3877,아기자기하게 넘 예쁘네요^^ 얼마인지 가격표가 잘안붙어있어 별반개는 뺐습니다ㅋ,21.3.11.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,디디7475,"핸드메이드라더니 동문시장 가니 다 파네요..
주차요원이 따로 계셔서 주차하기는 좋았습니다.",21.3.11.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Tkeosng,물품들 귀여워요. 엽서도 만들 수 있고.. 주차도 앞에서 설명해주세요..,21.3.9.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,막싸도라그루터기,"사고 싶은게 너무 많아서
기분 좋은 소비를 했어요.
제주의 낭만을 떠올릴 수 있는 
소품들이 특히 좋았네요.
공항근처라서 비행기 시간 
어정쩡하게 남을 때는
여기 가면 딱이예요",21.3.8.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,lll****,매장에 제품도 많고 좋아요,21.3.4.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Jain욥,기념품 이쁜거 많아요!!,21.3.4.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,밍디기딩디기딩딩딩,가족 지인들 선물 많이 샀어요.,21.3.3.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,hap****,굿,21.3.2.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,hap****,조아요,21.3.2.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,허브티1346,좋아요,21.3.1.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,46645664,제주 소품샵 3곳 가봤는데 제주 느낌 담긴 여러 아기자기한 소품들 많이 팔아요. 근처 가시면 한 번 쯤 들려볼만합니다.,21.2.26.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,yun91227,제주도에서 소품샵 찾다가 발견하게 되어 달려갔습니단 ㅎ.ㅎ 아기자기하고 이쁜것들이 많아서 보는 재미가 쏠쏠>.<! 꼭 가보세욥!,21.2.24.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,이뚝오,사람이 너무 많은 것 빼고는 만족입니다.,21.2.24.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,mrh****,좋아요,21.2.23.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,코스모스4581,좋아요,21.2.23.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,HOO4622,좋아요,21.2.22.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,HOO4622,살게 생각보다 없었어요 그래도 파우치는 너무 귀여운게 많더라구요 친구들 선물로 줬더니 귀엽다고 좋아하네요 감사합니다 ~!,21.2.22.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,코코미4847,"아이들이랑 들러 기념으로 살만한 제품들이 꽤 있어요
실용적인 제품들이라 관광지 뿐만아니라 생활에서 사용할 수 있어 구매했어요",21.2.21.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,luckytree,아기자기한 소품 종류들이 많아서 선물용으로 한곳에서 사기에 편한 장소같아요.,21.2.21.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,flowergirl25,좋아요,21.2.17.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,미니9877,조어요,21.2.17.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,라이코스6,웬만한거 다 있는듯..!,21.2.15.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,ㅇㅈㅇ52,너무 귀엽고 너무 귀여워요💗💗💗💗,21.2.10.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,지금6526,Good,21.2.8.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,zero48,,21.2.8.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,철판마스터,너무 아기자기하고 예쁜게 많았다,21.2.6.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,킹망,굿,21.2.5.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,즐거운하루3152,,21.2.2.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,수빈1583,"공항 근처에서 구경할 곳을 찾다가 들어갔는데 구경거리도 많고 살것도 많았어요! 부모님, 친구 선물 모두 클리어 가능~~! 🏃‍♀️방문 추천합니다앙!",21.2.1.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,미뽀,아기자기 귀여운소품이 많아요,21.2.1.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,새앙쥐6491,"제주 소품 예쁜게 많아요.
공항가기전 꼭 들려 보세요.
공항보다 가격이 싸 답니다.",21.2.1.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,이희승52,뻔한기념품샵이 아니고 감성풍부한 기념품샵이에요. 그동안 너무 뻔한 기념품샵만 보다가 이곳을 알게되서 감개무량합니다. 번창하세요~!! 아쉬운점은 가격표가 도중에 잘려 표시되어 있어서 가격을 잘못인지해서 알았던것보다 비싸게 계산되서 실망하는경우가 있어요. 가격표시 정확하게 해주시고 좀 더 있었으면 하는 아이템 리스트 방문자들에게 받아도 좋을것 같아요~  번창하세요~!!,21.1.31.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,앤6989,분위기 좋고 아기자기 소품들 많아요~,21.1.29.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,TLC64,공항하고 가까워서 첫날이나 마지막날 들리면 딱이겠더라고요 감성소품도많고 구경거리가 많아서 좋았어요ㅎㅎ,21.1.28.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,은혜1213,"여행 끝나고 모이소 소품샵 들러
다양한 소품도 사고
부모님이 좋아하는 과자
과즐을 사서 택배로 보냈으니
설날선물 대신하고 뿌듯합니다",21.1.27.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,은혜1213,"여행끝나고 선물사러 갔는데
아기자기 귀여운게 많았고
가격도 부담없는게 많아 고르기 쉬었어요",21.1.27.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Starring112,좋아요,21.1.26.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,Starring112,좋아요,21.1.26.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,스리v,모이소 기여워여,21.1.23.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,EU3748,근처에서 저렴한 기념품샵인듯,21.1.23.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,여우곰탱이873,다양하고 예쁜 기념품들 진짜 좋아요.,21.1.17.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,유지짜응,없는게 없었던 제주 소품샵! 1층 먹거리 매장에도 선물하기 좋은 과자들이 진짜 다양하더라고요ㅎㅎ 종류별로 다 있어서 한번에 구매하기 좋았어요!,21.1.16.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,smi****,사장님 너무친절하세요!! 주차도와주신분 계셔서 주차도 편하게잘했어요! 다음에 또갈게용,21.1.16.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,dnw****,"많이있어요
예쁘고
차도 주차할 수 있게 도와주시는 분이 있어서 편하게 쇼핑했습니다!",21.1.13.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,나디50,기념품 사려고 방문했어요. 종류 정말 많고 아기자기 귀여운 거 많아요!,21.1.8.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,단비6434,아기자기 구경거리,20.12.30.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,윤희주31,"아기자기한 소품들이 많고 공항이랑도 가깝고 제주 선물 뭐 살지 몰랐는데 여기서 사서 가네요 ㅎㅎㅎㅎ
제주도 소품샵 많은 곳응 들러봤는데 여기만큼 이쁘고 다양한 소품 많은 곳은 없는듯해요 !!!",20.12.28.월,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,땡5285,볼거리들이 넘 많ㅇㅏ요!,20.12.27.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,rs****,좋아요!,20.12.27.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,퍼플래빗35,"제주여행 필수코스
#제주기념품샵 모이소

특급 감성 아이템 득템했어요♡

독특하고 예쁜선물 파는곳
모이소 인증!",20.12.23.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,희희4029,예쁜게 너무 많았어요!,20.12.17.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,lovefm22,아기자기한 물건들이 많아서 좋았어요!,20.12.16.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,강물이,아기자기한 소품들이 많아요,20.12.16.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,초아37,예쁜 소품들이 많아서 눈이 즐거워요! :),20.12.13.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,키키부부,친구들 선물 샀어용,20.12.13.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,cdu****,굿,20.12.9.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,kjh****,좋아요,20.12.9.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,밍쭈이,모이소 물건도 망ㅎ고 조어용,20.12.6.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,아름9728,기념품 선물 종류가많아서 조아요,20.12.6.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,해찬솔7320,여행중 들렸어요. 예쁜게 많아요,20.12.4.금,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,tkd****,기념품은 모이소,20.12.2.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,IVORY928,좋아요,20.12.2.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,바람친구,아기자기한 제주기념품샵,20.11.29.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,바람친구,아기자기한 제주기념품샵,20.11.29.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,장유리1424,다양한 제주관련 상품을 판매해서 좋아요,20.11.28.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,koj****,기념품샵 좋아요~!,20.11.26.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,뚜비182,"소품샵으로  귀여운곳들 뿜뿜  
돈만있으면 쓸어오고 싶었어요",20.11.25.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,착한돼지21,좋아요,20.11.24.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,해용용,"지인들에게 작은선물해주려고 찾았는데,  제주소품샵중에 볼게 제일 많았던 거 같아요!
귀여운게 너무 많아서 고르기 힘들었어요ㅎㅎ
다만 주차할 곳이 없어용 ㅠ^ㅠ",20.11.22.일,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,꾸꾸8394,저렴하고 편리하게 구매해서 너무 좋습니다,20.11.21.토,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,아니라꼬,지인한테 선물하기 좋아요,20.11.19.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,냠냠잉13,아기자기하게 이쁜데 비싸여,20.11.19.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,bb2****,구경할게 많네요,20.11.19.목,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,바비barbie,꺄ᆢ 앙증맞은 소품들이 넘 많아 시간가는줄모를정도! 소개해주고픈 선물샵이예요,20.11.18.수,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,뽀삐누님,귀욤귀욤한 소품이 많고 공항에 가깝다해 집으로 돌아가기전에 마지막코스로 방문했어요 평소 소품샵방문하는거 좋아하는데 여기는 진짜 아기자기하게 이뿐물건들이 유독많아 행복한 비명을 질렀네요ㅎ ㅎㅎ,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,민로그야,"여기 강추요 !!! 
이쁜 소품들이 너무너무 많아요
지인분들 기념 선물 사러 매번 여러곳을 돌아다녔는데 가격면,퀄리티면에서 모이소가 제일 낫더라고요 재방문 의사 있습니당 ^,*",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,유야호8,여행 마지막날 다녀온 기념품 쇼핑! 가격이 저렴해서 회사사람들꺼 하나씩 쟁이기도 좋았고 진짜 여기만큼 가성비 좋고 흔하지 않은 소품샵이 없더라구요 신혼여행 선물도 여기서 막판 쇼핑하고 잘 왔어요💛,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,dlf****,제주공항에서 엄청 가까워요. 아기자기하고 예쁜 소품들이 정말 많답니다. 제주도 여행가서 기념선물 고민하신다면 여기 모이소 추천드릴께요. 주차도 편하고 직원분들도 정말 친절하셔서 참 좋았어요. ^^,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,규니8477,제주공항 5분 거리여서 여행 첫날이나 마지막날에 기념품 사기 좋았어용 ^^ 주차도 편하고 직원분들도 친절합니다 👍 무엇보다 다양한 핸드메이드 소품이 많아서 최고에요,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,다아,"제주공항에서 가까워서 제주 기념품 사기 좋아요
가격도 저렴하고
예쁘고 특이한 제품이 많아서 사진 찍기도 좋네요
직원분들도 친절해서 좋아요",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,나디50,제주여행중에 선물용 기념품 사러 방문했는데 아기자기하고 감성소품 많아요~~!!,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,옐레나,공항에서 가깝고 위치 좋아요~ 기념품을 못 샀는데 공항 근처라 서울 오기 전에 후다닥 이쁜 기념품들 데려왔네요^^,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,단호떡,"#제주기념품 #제주도선물
특이하고 예쁜 제품이 많아서 넘좋ㅎㅎ가격도 저렴한 편이라 칭구한테 줄 선물 고르기도 딱이에요!",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,vivid00,"아기자기한 소품들이 많고 사진찍기 좋아요
ㅎㅎ 감성적인 느낌~~!! 친구들끼리 구경하구 재밌어요 ㅋㅋ 제주여행갈때 또 들리고싶네요^^*",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,헤이헤이801,"안내해주시는 분이 친절하셔서 좋았구요
아기자기하고 예쁜것들 많아요~ 다른곳보다 좀더
눈에 띄는 기념품들이 많아서 마지막날 다시들려 아른아른했던 것들 다 구매했어요ㅎ",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,강승니,"동백파우치 너무 귀엽고 예뻐요 ,, ❤️ 선물용으로 하나 사왔는데 제 것까지 살 걸 그랬어요 ㅠㅠ 제주도에서 제일 예쁜 소품샵 인저엉👍🏻",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,귀염귀염 열매를먹은 고양이,아기자기한 소품들이 많아서 구경하기도 재밌고 신나요! 공항 근처라서 돌아가기 전에 시간 애매하게 남을때 들러보는거 추천합니다^^ 가격도 저렴해요~,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,쏘9329,"제주공항에서 가깝다 보니 마지막 날 제주 기념품 사기에 너무 편리해요!
특히 많은 소품샵에 가봤지만 이렇게 예쁜 제품들은 처음!!
종류도 다양하고 앞으로 제주도 다녀올 때마다 방문할 예정입니다. :)",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,투율이,독특한거 많아요. 제주도 선물들 먹는거 아님 장식용인데 여기껀 생활에서 유용하게 쓸 수 있는게 많아서 좋더라구요~~,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,다아,"제주공항에서 가까워서 마지막날에 가서 사기 좋았어요
아기자기하고 예쁜 게 넘 많아요. 다른데 없는 특이한 제품이 많아서 시간 가는 줄 몰랐네요",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,영수증다내놔,"제주 에서만 볼수있는 예쁘고 아기자기한 소품이 가득해서 좋아요~♡
구경 실컷하고 예뿐 소품 담아와서 제주추억 그대로 가져온 기분^^",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,쀼7371,"제주공항이랑 가까워서 여행 마지막 날 기념품사기 넘 좋았어요!
아기자기한 소품들이 많아서 담에 또가려구요 :)",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,눈뭉치,아기자기한 소품들 너무 많아서 볼거리도 많아서 좋아요! 여행기념 선물 하실 때 모이소 소품샵 추천드립니다! 강추강추😆😆,20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,seu****,"제주도 왔을 때 들리기 좋은 기념품샵이예요
가성비 좋은 물건들이 많은데 모이소에만 있는 유니크한 제품들이 있어 더욱 좋네요.
주차도 편해서 방문하기 편했답니다",20.11.17.화,네이버,
모이소,인테리어소품,"별점
4.5/5",제주 제주시 신광로8길 14,0507-1448-0005,,세이디,아기자기하고 귀여운걸 좋아해서 유명한 소품샵들 많이 가봤은데 여기 예쁜것도 진짜 많고 특이한 제품들도 많았어요!!! 다 살뻔 .... 제주 기념품 샵으로 강추!!!!!!!,20.11.17.화,네이버,
