개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
소규모체육시설 배드맨턴장,산본IC 체육공원,배드맨턴장,보수시,06:00,22:00,06:00,22:00,N,,,,,,648,화장실+조명시설,무료개방시설,,,경기도 군포시 산본동 1057,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3753957306,126.9287942305,2022-09-27,4020000,경기도 군포시
소규모체육시설 족구장,산본IC 체육공원,족구장,보수시,06:00,22:00,06:00,22:00,N,,,,,,3389,화장실+조명시설,무료개방시설,,,경기도 군포시 산본동 1057,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3753957306,126.9287942305,2022-09-27,4020000,경기도 군포시
소규모체육시설 농구장,산본IC 체육공원,농구장,보수시,06:00,22:00,06:00,22:00,N,,,,,,436,화장실+조명시설,무료개방시설,,,경기도 군포시 산본동 1057,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3753957306,126.9287942305,2022-09-27,4020000,경기도 군포시
소규모체육시설 다목적경기장,산본IC 체육공원,다목적경기장,보수시,06:00,22:00,06:00,22:00,N,,,,,,1648,화장실+조명시설,무료개방시설,,,경기도 군포시 산본동 1057,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3753957306,126.9287942305,2022-09-27,4020000,경기도 군포시
소규모체육시설 배드맨턴장,태을공원,배드맨턴장,보수시,06:00,22:00,06:00,22:00,N,,,,,,350,락커룸(컨테이너),무료개방시설,,,경기도 군포시 산본동 1252,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3655773944,126.9340899642,2022-09-27,4020000,경기도 군포시
소규모체육시설 테니스장,한얼근린공원,테니스장,보수시,06:00,22:00,06:00,22:00,N,,,,,,510,락커룸(컨테이너)+화장실,무료개방시설,,경기도 군포시 번영로561번길 70,경기도 군포시 금정동 356-8,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.363218,126.936156,2022-09-27,4020000,경기도 군포시
소규모체육시설 배드맨턴장,한얼근린공원,배드맨턴장,보수시,06:00,22:00,06:00,22:00,N,,,,,,1033,락커룸(컨테이너),무료개방시설,,경기도 군포시 번영로561번길 70,경기도 군포시 금정동 356-8,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.363218,126.936156,2022-09-27,4020000,경기도 군포시
소규모체육시설 족구장,한얼근린공원,족구장,보수시,06:00,22:00,06:00,22:00,N,,,,,,98,,무료개방시설,,경기도 군포시 번영로561번길 70,경기도 군포시 금정동 356-8,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.363218,126.936156,2022-09-27,4020000,경기도 군포시
소규모체육시설 기타,궁내근린공원,기타,보수시,06:00,22:00,06:00,22:00,N,,,,,,300,보관함,무료개방시설,,,경기도 군포시 산본동 1119-5,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3651280647,126.9218252307,2022-09-27,4020000,경기도 군포시
시민체육광장 농구장,시민체육광장,농구장,보수시,06:00,22:00,06:00,22:00,N,,,,,,1152,남녀화장실+야간조명탑,무료개방시설,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
시민체육광장 족구장,시민체육광장,족구장,보수시,06:00,22:00,06:00,22:00,N,,,,,,448,남녀화장실+야간조명탑,무료개방시설,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
시민체육광장 축구장,시민체육광장,축구장,보수시,06:00,18:00,06:00,18:00,Y,2,(평일)35000원+(주말)55000원,0,,1168,10000,본부석+방송실+육상트랙,온라인+현장접수,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
시민체육광장 기타,시민체육광장,기타,첫째 주 월+셋째 주 월+설 연휴+추석 연휴,06:00,22:00,06:00,22:00,Y,1,제2체육관 탁구장(1탁 평일2000원+주말3000원),1,,400,1195,화장실+냉난방설비+정수기,온라인+현장접수,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
시민체육광장 기타,시민체육광장,기타,첫째 주 월+셋째 주 월+설 연휴+추석 연휴,06:00,22:00,06:00,22:00,N,,제2체육관 2층(무료개방),,,102,1217,휴게실+냉난방설비+정수기,무료개방시설,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
시민체육광장 배드맨턴장,시민체육광장,배드맨턴장,첫째 주 월+셋째 주 월+설 연휴+추석 연휴,06:00,22:00,06:00,22:00,Y,1,제3체육관(평일3000원+주말·공휴일4000원),1,,400,1321,샤워실+냉난방설비+정수기,온라인+현장접수,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
시민체육광장 테니스장,시민체육광장,테니스장,설 당일+추석 당일,06:00,22:00,06:00,22:00,Y,1,평일3000원(야간조명2000원)+주말5000원(야간조명3000원),3,,288,4719,야간조명등,온라인+현장접수,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
시민체육광장 기타,시민체육광장,기타,보수시,06:00,22:00,06:00,22:00,Y,,하절기(09~20)1000원+동절기(09~18)1000원+이외 운영 시간 무료개방,0,,126,44645,관람석,현장접수,,경기도 군포시 산본로 267,경기도 군포시 금정동 871,군포도시공사,체육레저부 시민체육광장팀,031-390-7677,www.gunpouc.or.kr/,37.354036,126.936815,2022-09-27,4020000,경기도 군포시
송죽다목적체육관 다목적경기장,송죽다목적체육관,다목적경기장,셋째 주 월,06:00,22:00,06:00,22:00,Y,2,평일 및 주말·주간 및 야간에 따라 다름,2,,150,899.55,샤워실+탈의실,온라인+현장접수,,경기도 군포시 군포로609번안길 12,경기도 군포시 금정동 774,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3609034746,126.9472467370,2022-09-27,4020000,경기도 군포시
송죽다목적체육관 기타,송죽다목적체육관,기타,셋째 주 월+일,09:00,21:00,09:00,18:00,Y,2,일일권(1인 1회 2000원)+회원권(1인 1개월 10000원)+회원권(1인 3개월 300,0,,18,67.69,샤워실+탈의실,현장접수,,경기도 군포시 군포로609번안길 12,경기도 군포시 금정동 774,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3609034746,126.9472467370,2022-09-27,4020000,경기도 군포시
송죽다목적체육관 기타,송죽다목적체육관,기타,셋째 주 월,06:00,22:00,06:00,22:00,Y,1,평일(주간5000원+야간10000원)+주말/공휴일(주간10000원+야간20000원),1,,20,53.75,,현장접수,,경기도 군포시 군포로609번안길 12,경기도 군포시 금정동 774,군포도시공사,체육레저부 시민체육시설팀,031-390-7728,www.gunpouc.or.kr/,37.3609034746,126.9472467370,2022-09-27,4020000,경기도 군포시
초막골캠핑장 기타,캠핑장,기타,둘째 주 수 + 넷째 주 수,14:00,11:00,14:00,11:00,Y,24,평일 글램핑 100000원,2,10000,320,10028,개수대+샤워실+화장실,인터넷,,경기도 군포시 초막골길 130,경기도 군포시 산본동 925,군포도시공사,체육레저부 초막골캠핑팀,031-390-7666,www.gunpouc.or.kr/,37.347367,126.918132,2022-09-27,4020000,경기도 군포시
초막골캠핑장 기타,주차장,기타,보수시,00:00,23:59,00:00,23:59,Y,24,평일 승용차 2000원,0,,184,8445,개수대+샤워실+화장실,인터넷,,경기도 군포시 초막골길 130,경기도 군포시 산본동 925,군포도시공사,체육레저부 초막골캠핑팀,031-390-7666,www.gunpouc.or.kr/,37.347367,126.918132,2022-09-27,4020000,경기도 군포시
군포도시공사 수영장,군포도시공사,기타,일+국공휴일,06:00,22:00,09:00,18:00,Y,,수영장(1회 이용료 4800원),1,4800,120,746.27,남녀샤워살+남녀탈의+의무실+장애인 탈의실,현장접수,,경기도 군포시 군포첨단산업2로22번길 5,경기도 군포시 부곡동 1254,군포도시공사,체육레저부 부곡체육시설팀,031-380-5888,www.gunpouc.or.kr/,37.3256967817,126.942972,2022-09-27,4020000,경기도 군포시
군포도시공사 헬스장,군포도시공사,기타,일+국공휴일,06:00,22:00,09:00,18:00,Y,,헬스장(1회 이용료 3500원),0,0,25,219.58,남녀샤워실+남녀탈의실,현장접수,,경기도 군포시 군포첨단산업2로22번길 5,경기도 군포시 부곡동 1254,군포도시공사,체육레저부 부곡체육시설팀,031-380-5888,www.gunpouc.or.kr/,37.3256967817,126.942972,2022-09-27,4020000,경기도 군포시
죽산면사무소 주차장,죽산면사무소,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,30,,,,,경기도 안성시 죽산면 죽산초교길 61,,경기도 안성시 죽산면사무소,,031-678-3912,,37.07856015,127.4224809,2021-10-31,4080000,경기도 안성시
안성시립중앙도서관 다목적홀,안성시립중앙도서관,다목적실,매주 월요일,09:00,22:00,09:00,22:00,Y,3,30000,1,3000,230,365,빔프로젝트+pc1대+조명,방문+전화,,경기도 안성시 안성맞춤대로 1150,경기도 안성시 금산동 189,경기도 안성시청,시립도서관,031-678-5303,http://www.anseong.go.kr/library,37.01524123,127.2685391,2021-10-31,4080000,경기도 안성시
안성시립중앙도서관 전시실,안성시립중앙도서관,전시실,매주 월요일,09:00,22:00,09:00,22:00,Y,3,20000,1,2000,50,139,,방문+전화,,경기도 안성시 안성맞춤대로 1150,경기도 안성시 금산동 189,경기도 안성시청,시립도서관,031-678-5303,http://www.anseong.go.kr/library,37.01524123,127.2685391,2021-10-31,4080000,경기도 안성시
안성시립공도도서관 다목적홀,안성시립공도도서관,다목적실,매주 금요일,09:00,22:00,09:00,22:00,Y,3,30000,1,3000,180,266,빔프로젝트+pc1대+조명,방문,,경기도 안성시 공도읍 공도5로 26,경기도 안성시 공도읍 만정리 788-2,경기도 안성시청,시립도서관,031-678-3223,http://www.anseong.go.kr/library,37.0033624,127.1726989,2021-10-31,4080000,경기도 안성시
안성시립공도도서관 전시실,안성시립공도도서관,전시실,매주 금요일,09:00,22:00,09:00,22:00,Y,3,20000,1,2000,30,80,,방문,,경기도 안성시 공도읍 공도5로 26,경기도 안성시 공도읍 만정리 788-2,경기도 안성시청,시립도서관,031-678-3223,http://www.anseong.go.kr/library,37.0033624,127.1726989,2021-10-31,4080000,경기도 안성시
안성시립보개도서관 문화강좌실,안성시립보개도서관,강의실,매주 금요일,09:00,22:00,09:00,22:00,Y,3,20000,1,2000,49,104,빔프로젝트+pc1대,방문+전화,,경기도 안성시 보개면 종합운동장로 205,경기도 안성시 보개면 양복리 238-2,경기도 안성시청,시립도서관,031-678-5333,http://www.anseong.go.kr/library,37.01504947,127.3224978,2021-10-31,4080000,경기도 안성시
안성시립일죽도서관 다목적홀,안성시립일죽도서관,다목적실,매주 일요일,09:00,19:00,00:00,00:00,Y,3,30000,1,3000,70,264,빔프로젝트+pc1대+조명,방문+전화,,경기도 안성시 일죽면 금일로 433,경기도 안성시 일죽면 송천리 253-1,경기도 안성시청,시립도서관,031-678-3232,http://www.anseong.go.kr/library,37.09056761,127.477036,2021-10-31,4080000,경기도 안성시
고삼면 테니스코트,고삼면사무소,테니스장,연중무휴,09:00,22:00,09:00,22:00,N,,,,,50,500,테니스코트,방문+전화,,경기도 안성시 고삼면 고삼호수로 21,경기도 안성시 고삼면 가유리 287-11,경기도 안성시 고삼면,고삼면 주민생활지원,031-678-3972,,37.08269481,127.2634588,2021-10-31,4080000,경기도 안성시
삼죽족구장,삼죽면사무소,족구장,연중무휴,07:00,22:00,07:00,22:00,N,,,,,,640,없음,방문+전화,,경기도 안성시 삼죽면 삼죽로 112,경기도 안성시 삼죽면 용월리 산27-8,경기도 안성시 삼죽면,,031-678-3943,,37.07320628,127.3749614,2021-10-31,4080000,경기도 안성시
삼죽축구장,삼죽면사무소,축구장,연중무휴,07:00,22:00,07:00,22:00,Y,2,30000,1,,50,7702,없음,방문+전화,,경기도 안성시 삼죽면 삼죽로 112,경기도 안성시 삼죽면 용월리 산27-8,경기도 안성시 삼죽면,,031-678-3943,,37.07320628,127.3749614,2021-10-31,4080000,경기도 안성시
고삼면복지회관 소강당,고삼면복지회관,강당,연중무휴,09:00,18:00,00:00,00:00,N,,,,,10,,,,,경기도 안성시 고삼면 고삼호수로 14,,경기도 안성시 고삼면복지회관,,031-678-3972,,37.08273676,127.2618091,2021-10-31,4080000,경기도 안성시
고삼면복지회관 대강당,고삼면복지회관,강당,연중무휴,09:00,18:00,00:00,00:00,N,,,,,70,,,,,경기도 안성시 고삼면 고삼호수로 14,,경기도 안성시 고삼면복지회관,,031-678-3972,,37.08273676,127.2618091,2021-10-31,4080000,경기도 안성시
고삼면복지회관 주차장,고삼면복지회관,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,6,,,,,경기도 안성시 고삼면 고삼호수로 14,,경기도 안성시 고삼면복지회관,,031-678-3972,,37.08273676,127.2618091,2021-10-31,4080000,경기도 안성시
고삼면사무소 회의실,고삼면사무소,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,50,,,,,경기도 안성시 고삼면 고삼호수로 21,,경기도 안성시 고삼면사무소,,031-678-3972,,37.08269481,127.2634588,2021-10-31,4080000,경기도 안성시
고삼면사무소 주차장,고삼면사무소,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,33,,,,,경기도 안성시 고삼면 고삼호수로 21,,경기도 안성시 고삼면사무소,,031-678-3972,,37.08269481,127.2634588,2021-10-31,4080000,경기도 안성시
공도읍자치센터 주차장,공도읍주민자치센터,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,25,,,,,경기도 안성시 공도읍 승두길 46,,경기도 안성시 공도읍주민자치센터,,031-678-3605,,36.99910074,127.1722654,2021-10-31,4080000,경기도 안성시
공도읍행정복지센터 주차장,공도읍행정복지센터,기타,연중무휴,09:00,18:00,00:00,00:00,N,,,,,94,,,,,경기도 안성시 공도읍 공도4로 8,,경기도 안성시 공도읍행정복지센터,,031-678-3605,,37.00101805,127.1725171,2021-10-31,4080000,경기도 안성시
금광면사무소 주차장,금광면사무소,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,58,,,,,경기도 안성시 금광면 금광오산로 228,,경기도 안성시 금광면사무소,,031-678-3702,,36.99722964,127.3175314,2021-10-31,4080000,경기도 안성시
대덕면사무소 주차장,대덕면사무소,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,35,,,,,경기도 안성시 대덕면 중앙로 82,,경기도 안성시 대덕면사무소,,031-678-3792,,37.01242636,127.2378724,2021-10-31,4080000,경기도 안성시
대덕주민센터 주차장,대덕면주민자치센터,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,4,,,,,경기도 안성시 대덕면 중앙로 82,,경기도 안성시 대덕면주민자치센터,,031-678-3792,,37.01242636,127.2378724,2021-10-31,4080000,경기도 안성시
동안성시민복지센터 주차장,동안성시민복지센터,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,13,,,,,경기도 안성시 죽산면 남부길 60,,경기도 안성시 동안성시민복지센터,,031-678-3912,,37.07467049,127.4244599,2021-10-31,4080000,경기도 안성시
동안성시민복지센터 강의실,동안성시민복지센터,강의실,연중무휴,09:00,18:00,00:00,00:00,Y,4,5000,,,15,,,,,경기도 안성시 죽산면 남부길 60,,경기도 안성시 동안성시민복지센터,,031-678-3912,,37.07467049,127.4244599,2021-10-31,4080000,경기도 안성시
문예회관 주차장,문예회관,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,20,,,,,경기도 안성시 보개면 종합운동장로 203,,경기도 안성시 문예회관,,031-678-2473,,37.01471054,127.3236038,2021-10-31,4080000,경기도 안성시
미양면사무소 주차장,미양면사무소,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,18,,,,,경기도 안성시 미양면 양지길 29,,경기도 안성시 미양면사무소,,031-678-3762,,36.97535835,127.2153354,2021-10-31,4080000,경기도 안성시
보개면사무소 주차장,보개면사무소,기타,연중무휴,09:00,21:00,09:00,21:00,N,,,,,50,,,,,경기도 안성시 보개면 보개원삼로 220,,경기도 안성시 보개면사무소,,031-678-3673,,37.0230248,127.2908741,2021-10-31,4080000,경기도 안성시
원곡복지회관 1층강당,원곡면복지회관,강당,연중무휴,09:00,18:00,00:00,00:00,N,,,,,40,,,,,경기도 안성시 원곡면 가천중앙1길 82,,경기도 안성시 원곡면복지회관,,031-678-3852,,37.04135724,127.1317599,2021-10-31,4080000,경기도 안성시
원곡복지회관 2층강당,원곡면복지회관,강당,연중무휴,09:00,18:00,00:00,00:00,N,,,,,40,,,,,경기도 안성시 원곡면 가천중앙1길 82,,경기도 안성시 원곡면복지회관,,031-678-3852,,37.04135724,127.1317599,2021-10-31,4080000,경기도 안성시
원곡복지회관 주차장,원곡면복지회관,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,10,,,,,경기도 안성시 원곡면 가천중앙1길 82,,경기도 안성시 원곡면복지회관,,031-678-3852,,37.04135724,127.1317599,2021-10-31,4080000,경기도 안성시
서운면사무소 주차장,서운면사무소,기타,연중무휴,09:00,18:00,00:00,00:00,N,,,,,10,,,,,경기도 안성시 서운면 서운중앙길 23,,경기도 안성시 서운면사무소,,031-678-3734,,36.94330615,127.2595512,2021-10-31,4080000,경기도 안성시
안성1동주민센터 회의실,안성1동주민센터,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,15,,,,,경기도 안성시 낙원길 95(영동),,경기도 안성시 안성1동주민센터,,031-678-4011,,37.00567319,127.2742661,2021-10-31,4080000,경기도 안성시
안성1동주민센터 다목적실,안성1동주민센터,다목적실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,15,,,,,경기도 안성시 낙원길 95(영동),,경기도 안성시 안성1동주민센터,,031-678-4011,,37.00567319,127.2742661,2021-10-31,4080000,경기도 안성시
안성2동주민센터 1층회의실,안성2동주민센터,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,20,,,,,경기도 안성시 강변로74번길 16(도기동),,경기도 안성시 안성2동주민센터,,031-678-4011,,37.00062734,127.2698607,2021-10-31,4080000,경기도 안성시
안성2동주민센터 주차장,안성2동주민센터,기타,연중무휴,09:00,21:00,00:00,23:59,N,,,,,13,,,,,경기도 안성시 강변로74번길 16(도기동),,경기도 안성시 안성2동주민센터,,031-678-4011,,37.00062734,127.2698607,2021-10-31,4080000,경기도 안성시
안성31운동기념관 주차장,안성3.1운동기념관,기타,연중무휴,09:00,18:00,09:00,18:00,N,,,,,65,,,,,경기도 안성시 원곡면 만세로 868,,경기도 안성시 안성3.1운동기념관,,031-678-2476,,37.06278466,127.1752952,2021-10-31,4080000,경기도 안성시
안성3동주민센터 회의실,안성3동주민센터,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,15,,,,,경기도 안성시 고수 2로 11,,경기도 안성시 안성3동주민센터,,031-678-4011,,37.01423479,127.2577401,2021-10-31,4080000,경기도 안성시
안성맞춤아트홀 주차장,안성맞춤아트홀,기타,연중무휴,18:00,09:00,00:00,23:59,N,,,,,45,,,,,경기도 안성시 발화대길 21,,경기도 안성시 안성맞춤아트홀,,031-678-2647,,37.00126778,127.2790768,2021-10-31,4080000,경기도 안성시
안성시노인복지관 주차장,안성시노인복지관,기타,연중무휴,18:00,09:00,00:00,23:59,N,,,,,13,,,,,경기도 안성시 장기로 109,,경기도 안성시 안성시노인복지관,,031-678-2233,,37.00437822,127.2750992,2021-10-31,4080000,경기도 안성시
안성시보건소 주차장,안성시보건소,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,40,,,,,경기도 안성시 강변로 74번길 18,,경기도 안성시 안성시보건소,,031-678-5715,,37.00019465,127.2698172,2021-10-31,4080000,경기도 안성시
안성시보훈회관 대회의실,안성시보훈회관,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,80,,,,,경기도 안성시 배티로 1095,,경기도 안성시 안성시보훈회관,,031-678-2194,,37.0011657,127.2816253,2021-10-31,4080000,경기도 안성시
안성시보훈회관 소회의실,안성시보훈회관,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,40,,,,,경기도 안성시 배티로 1095,,경기도 안성시 안성시보훈회관,,031-678-2194,,37.0011657,127.2816253,2021-10-31,4080000,경기도 안성시
안성시보훈회관 강의실,안성시보훈회관,강의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,40,,,,,경기도 안성시 배티로 1095,,경기도 안성시 안성시보훈회관,,031-678-2194,,37.0011657,127.2816253,2021-10-31,4080000,경기도 안성시
안성시청 회의실,안성시청,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,10,,,,,경기도 안성시 시청길 25,,경기도 안성시 안성시청,,031-678-2143,,37.00830786,127.2792099773,2021-10-31,4080000,경기도 안성시
안성하수처리장 강당,안성하수처리장,강당,연중무휴,09:00,18:00,00:00,00:00,N,,,,,72,,,,,경기도 안성시 대덕면 신두만곡로 262-49,,경기도 안성시 안성하수처리장,,031-678-3192,,36.98547536,127.2019471,2021-10-31,4080000,경기도 안성시
양성면사무소 회의실,양성면사무소,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,50,,,,,경기도 안성시 양성면 읍내길 21,,경기도 안성시 양성면사무소,,031-678-3823,,37.06005113,127.1946201,2021-10-31,4080000,경기도 안성시
양성면사무소 대강당,양성면사무소,강당,연중무휴,09:00,18:00,00:00,00:00,N,,,,,50,,,,,경기도 안성시 양성면 읍내길 21,,경기도 안성시 양성면사무소,,031-678-3823,,37.06005113,127.1946201,2021-10-31,4080000,경기도 안성시
양성면사무소 소강당,양성면사무소,강당,연중무휴,09:00,18:00,00:00,00:00,N,,,,,20,,,,,경기도 안성시 양성면 읍내길 21,,경기도 안성시 양성면사무소,,031-678-3823,,37.06005113,127.1946201,2021-10-31,4080000,경기도 안성시
양성면사무소 주차장,양성면사무소,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,15,,,,,경기도 안성시 양성면 읍내길 21,,경기도 안성시 양성면사무소,,031-678-3823,,37.06005113,127.1946201,2021-10-31,4080000,경기도 안성시
원곡면주민센터 회의실,원곡면주민센터,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,30,,,,,경기도 안성시 원곡면 가천중앙1길 46,,경기도 안성시 원곡면주민센터,,031-678-3852,,37.03942857,127.1294785,2021-10-31,4080000,경기도 안성시
원곡면주민센터 주차장,원곡면주민센터,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,25,,,,,경기도 안성시 원곡면 가천중앙1길 46,,경기도 안성시 원곡면주민센터,,031-678-3852,,37.03942857,127.1294785,2021-10-31,4080000,경기도 안성시
장애인복지관 주차장,장애인복지관,기타,연중무휴,08:00,09:00,00:00,23:59,N,,,,,10,,,,,경기도 안성시 배티로 1097,,경기도 안성시 장애인복지관,,031-678-5873,,37.00133434,127.2812649,2021-10-31,4080000,경기도 안성시
서운면주민자치센터 주차장,서운면주민자치센터,기타,연중무휴,09:00,22:00,09:00,22:00,N,,,,,20,,,,,경기도 안성시 서운면 서운중앙길 23,,경기도 안성시 서운면주민자치센터,,031-678-3734,,36.94330615,127.2595512,2021-10-31,4080000,경기도 안성시
죽산면사무소 회의실,죽산면사무소,회의실,연중무휴,09:00,18:00,00:00,00:00,N,,,,,35,,,,,경기도 안성시 죽산면 죽산초교길 61,,경기도 안성시 죽산면사무소,,031-678-3912,,37.07856015,127.4224809,2021-10-31,4080000,경기도 안성시
상1리 경로당,상1리 경로당,기타,일,09:00,20:00,09:00,00:00,N,,,,,150,134,의자6개+책상3개+PC1개+TV3개+에어컨 3개+운동기구2개,방문+전화,,경기도 연천군 연천읍 신망로 27-1,경기도 연천군 연천읍 상리 132-13,경기도 연천군청,연천읍사무소,031-839-2582,,38.13519574,127.0781557,2022-09-13,4140000,경기도 연천군
무등리 마을회관(경로당),무등리 마을회관(경로당),기타,연중무휴,09:00,20:00,09:00,20:00,N,,,,,15,272,,방문+전화,,경기도 연천군 왕징면 왕산로 41,경기도 연천군 왕징면 무등리 45-3,경기도 연천군청,왕징면사무소,031-839-2717,,38.05786255,127.012053,2022-09-13,4140000,경기도 연천군
북삼리 마을회관(경로당),북삼리 마을회관(경로당),기타,연중무휴,09:00,20:00,09:00,20:00,N,,,,,15,234,,방문+전화,,경기도 연천군 왕징면 북삼로 59,경기도 연천군 왕징면 북삼리 168-1,경기도 연천군청,왕징면사무소,031-839-2717,,38.0932404,127.0067549,2022-09-13,4140000,경기도 연천군
동중리 마을회관(경로당),동중리 마을회관(경로당),기타,연중무휴,09:00,20:00,09:00,20:00,N,,,,,15,277,,방문+전화,,경기도 연천군 왕징면 왕산로 847,경기도 연천군 왕징면 동중리 472,경기도 연천군청,왕징면사무소,031-839-2717,,38.07199146,126.9518879,2022-09-13,4140000,경기도 연천군
노동리 마을회관(경로당),노동리 마을회관(경로당),기타,연중무휴,09:00,20:00,09:00,20:00,N,,,,,15,232,,방문+전화,,경기도 연천군 왕징면 노동로 35,경기도 연천군 왕징면 노동리 195-3,경기도 연천군청,왕징면사무소,031-839-2717,,38.07124347,126.9835405,2022-09-13,4140000,경기도 연천군
동막1리 마을회관,동막1리 마을회관,기타,연중무휴,09:00,20:00,09:00,18:00,N,,,,,20,145,의자 2개+책상1개+TV2개+운동기구 4개,방문+전화,,경기도 연천군 연천읍 샘골길 80-33,경기도 연천군 연천읍 동막리 389-1,경기도 연천군청,연천읍사무소,031-839-2621,,38.08514912,127.0873009,2022-09-13,4140000,경기도 연천군
와초리 마을회관,와초리 마을회관,기타,연중무휴,09:00,20:00,09:00,18:00,N,,,,,20,143,의자20개+책상7개+PC2개+TV1개+에어컨4개+운동기구 10개,방문+전화,,경기도 연천군 연천읍 연신로466번길 4,경기도 연천군 연천읍 상리 107-3,경기도 연천군청,연천읍사무소,031-839-2621,,38.13110355,127.0778699,2022-09-13,4140000,경기도 연천군
상1리 마을회관,상1리 마을회관,기타,연중무휴,09:00,20:00,09:00,18:00,N,,,,,20,193,의자8개+책상4개+PC1개+에어컨1개+운동시설(탁구장)+작은도서관,방문+전화,,경기도 연천군 연천읍 신망로 27-1,경기도 연천군 연천읍 상리 132-13,경기도 연천군청,연천읍사무소,031-839-2621,,38.13519574,127.0781557,2022-09-13,4140000,경기도 연천군
옥산2리 마을회관,옥산2리 마을회관,기타,연중무휴,09:00,20:00,09:00,18:00,N,,,,,8,107,의자 3개+책상2개+에어컨2개+운동기구 2개,방문+전화,,경기도 연천군 연천읍 차옥로 48-7,경기도 연천군 연천읍 옥산리 449-15,경기도 연천군청,연천읍사무소,031-839-2621,,38.09876988,127.0795543,2022-09-13,4140000,경기도 연천군
